"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "Proportion" "Area"
31 "Disk" "Phillip SW Belize" 0.05 5 1 0.8 4914
31 "Disk" "Phillip SW Belize" 0.05 5 1 0.9 6027
31 "Disk" "Phillip SW Belize" 0.05 5 1 1 7845
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.1 202
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.2 444
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.3 723
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.4 1044
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.5 1414
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.6 1851
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.7 2374
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.8 3027
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 0.9 3972
32 "Ellipsoid" "Phillip SW Belize" 0.05 5 1 1 7845
33 "Disk" "Lake Charles" 0.05 5 1 0.1 375
33 "Disk" "Lake Charles" 0.05 5 1 0.2 831
33 "Disk" "Lake Charles" 0.05 5 1 0.3 1346
33 "Disk" "Lake Charles" 0.05 5 1 0.4 1923
33 "Disk" "Lake Charles" 0.05 5 1 0.5 2566
33 "Disk" "Lake Charles" 0.05 5 1 0.6 3280
33 "Disk" "Lake Charles" 0.05 5 1 0.7 4086
33 "Disk" "Lake Charles" 0.05 5 1 0.8 5018
33 "Disk" "Lake Charles" 0.05 5 1 0.9 6135
33 "Disk" "Lake Charles" 0.05 5 1 1 7845
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.1 197
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.2 438
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.3 712
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.4 1024
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.5 1385
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.6 1808
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.7 2314
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.8 2952
34 "Ellipsoid" "Lake Charles" 0.05 5 1 0.9 3860
34 "Ellipsoid" "Lake Charles" 0.05 5 1 1 7845
