pxcor,pycor,Radiation,FullSunlight
"-50",0,311272.9947440956,393
"-49",4,318233.7712659223,413
"-49",-4,302067.0444452884,369
"-49",8,313936.42411028285,403
"-49",2,360335.4336154609,473
"-49",-7,300596.0605980361,361
"-49",-6,286032.1489807776,342
"-49",5,312749.39576899575,395
"-49",9,327158.2211954076,417
"-49",-8,295665.027141572,358
"-49",3,328004.01980850263,424
"-49",-2,287037.4733678876,348
"-49",-3,309142.80300323025,379
"-49",6,316961.95727135555,412
"-49",-5,273219.87052895856,320
"-49",7,318128.9937981586,417
"-49",1,383158.70078882895,491
"-49",-1,305623.6826094027,381
"-49",0,350543.3540225426,450
"-49",-9,344033.940745817,437
"-48",-12,249326.59619469914,296
"-48",0,335784.0834447165,428
"-48",-3,313782.09967997356,382
"-48",11,353961.42992909346,441
"-48",13,389981.7875888088,495
"-48",-13,251244.51272248515,292
"-48",1,343894.12144514587,441
"-48",3,317239.6538232496,422
"-48",-4,319807.8748113393,389
"-48",4,302777.3659924041,394
"-48",-11,247846.07730517033,303
"-48",14,392362.60941968,504
"-48",-7,278655.54964235204,336
"-48",5,290676.96367044875,369
"-48",12,397910.6668587891,506
"-48",9,296184.9748234214,373
"-48",-5,304829.410170158,368
"-48",-10,259009.17171798847,323
"-48",-9,286134.96178858704,354
"-48",-2,318095.26427678746,393
"-48",7,296770.7566615953,383
"-48",-14,275952.49234467966,318
"-48",8,298449.86216492375,381
"-48",-6,284799.9206149176,342
"-48",2,333430.98784292414,441
"-48",-1,309642.74649582314,387
"-48",10,321897.9969886898,397
"-48",6,297933.77110475337,383
"-48",-8,277684.8040734945,334
"-47",9,310276.65221738245,389
"-47",-4,341308.9385141707,418
"-47",16,432384.0544606958,550
"-47",7,295590.6465292516,384
"-47",2,358244.65380506765,476
"-47",-12,241045.92428160485,286
"-47",17,451244.39824821556,571
"-47",14,406624.1226862801,518
"-47",6,294595.6255302376,386
"-47",-11,236647.31613205423,292
"-47",3,299660.18672598305,393
"-47",-17,299231.241955024,354
"-47",0,332089.00086348836,435
"-47",1,340409.39023412985,446
"-47",11,397936.78184959217,507
"-47",10,370675.18020852,469
"-47",-14,280401.74427694094,338
"-47",-9,251888.5048670445,303
"-47",-3,333925.16834189225,416
"-47",-13,253689.20499153977,300
"-47",-8,241388.82847629758,279
"-47",-2,325866.10654468543,409
"-47",4,291479.73676309286,375
"-47",13,394421.55729415297,502
"-47",-6,268609.83814861276,319
"-47",12,397312.2476885833,512
"-47",-1,321978.88251010975,410
"-47",15,411382.3950286937,527
"-47",-5,302854.54112957383,370
"-47",-15,301908.28690016636,368
"-47",-7,253127.02391192503,300
"-47",5,289853.4786759902,376
"-47",-10,236031.7792803264,293
"-47",8,300603.28260992805,384
"-47",-16,342232.80850095977,416
"-46",-11,227702.72711768048,277
"-46",-5,296564.591753754,364
"-46",-8,241445.46597306116,288
"-46",11,428697.59275787056,560
"-46",-12,232162.7274394624,276
"-46",-14,266724.37842355325,324
"-46",-16,296902.54915317945,364
"-46",0,330835.9545545733,429
