pxcor,pycor,Radiation,FullSunlight
"-50",0,266663.68148467725,310
"-49",8,433180.7405343731,548
"-49",-5,253632.37155366308,297
"-49",-7,250566.4734422174,296
"-49",1,270916.1744378553,313
"-49",-1,231409.3514231779,246
"-49",-2,246987.6778599591,271
"-49",-6,254067.14334723973,302
"-49",5,325144.1577472032,398
"-49",-3,234163.78968140983,262
"-49",3,232180.5179097729,264
"-49",0,261765.59523670553,299
"-49",6,377248.46706487355,477
"-49",-4,247659.1281505108,290
"-49",4,247144.0859640918,283
"-49",2,245411.07401678007,283
"-49",-9,289726.2669603269,358
"-49",7,410498.4666136168,522
"-49",9,485270.8075786949,622
"-49",-8,264053.55257668515,324
"-48",8,409238.9758319832,516
"-48",12,406737.8924579994,511
"-48",-2,258355.46799894812,288
"-48",-12,270209.4795675259,336
"-48",6,338901.2414372354,424
"-48",-11,330951.54446902673,424
"-48",7,389845.2031098545,495
"-48",-9,298966.57814935467,373
"-48",-5,282691.4021728546,331
"-48",11,425984.47389594704,539
"-48",5,320664.0265702546,397
"-48",10,425794.14856752177,544
"-48",4,254301.66747138413,303
"-48",13,356975.7464869895,438
"-48",14,299049.9149056372,354
"-48",1,233526.4903322639,263
"-48",2,219250.71421831634,245
"-48",-7,263875.1232318025,315
"-48",-13,264375.23175539897,324
"-48",-10,346053.442857645,441
"-48",3,224412.74304777078,257
"-48",-8,255099.53782600892,311
"-48",9,398984.4488076812,504
"-48",0,232812.94909009637,256
"-48",-4,296466.08911852445,349
"-48",-6,263820.9314869046,308
"-48",-14,272567.3701952348,335
"-48",-1,238418.2042780802,257
"-48",-3,268139.75588998344,303
"-47",-7,331770.74014315143,401
"-47",-13,277403.468740095,328
"-47",-10,347934.5547697514,433
"-47",14,322096.4701965694,388
"-47",-3,293267.0344206095,338
"-47",11,402183.07691494504,495
"-47",16,240305.19592658916,267
"-47",15,267125.221711849,306
"-47",-4,324400.17860973434,392
"-47",-15,282820.9829214695,341
"-47",-9,368650.9931178223,457
"-47",-12,283978.035899959,339
"-47",-6,322816.4678931859,394
"-47",8,404704.7299550162,503
"-47",-5,325585.85103472543,398
"-47",1,224333.34319266313,252
"-47",-8,338641.94127309846,413
"-47",12,394332.2541163573,488
"-47",3,212066.33956924867,239
"-47",5,262234.07291761786,323
"-47",-1,228482.00383852137,264
"-47",6,273448.63047163095,340
"-47",13,378666.3051848691,463
"-47",-11,340821.71990593977,425
"-47",-14,311390.43998930266,380
"-47",-2,273196.8859136262,319
"-47",17,267182.42434972955,300
"-47",4,246613.17214543963,294
"-47",7,342886.8814358055,426
"-47",0,232448.6386289484,263
"-47",10,400142.609343915,498
"-47",9,374759.8546825718,458
"-47",-17,199875.92740114365,223
"-47",-16,261149.0306298363,314
"-47",2,209958.5538214596,235
"-46",-14,287174.017137301,346
"-46",11,403489.71478890214,495
"-46",-3,296775.41778461705,371
"-46",-6,360220.15568964416,446
"-46",7,300368.1456762807,362
"-46",10,403934.73719088105,495
"-46",-16,189481.79524071366,219
"-46",-2,262213.33238017047,325
"-46",-12,307207.57809031045,372
"-46",2,206752.69566937565,233
"-46",9,384097.3278940223,476
"-46",-1,229907.02384532106,276
"-46",-8,350049.9538249642,424
"-46",19,369650.83097806294,449
"-46",-7,368004.75337214704,450
"-46",8,372871.80257393536,461
"-46",-4,344666.02376578463,440
"-46",18,352854.87237506884,425
"-46",-19,165566.08761698185,168
"-46",17,318374.7614615245,370
"-46",13,368418.86116082635,456
"-46",-18,159196.7002559857,173
"-46",5,236740.81783573635,284
"-46",14,325790.3359930773,400
"-46",-9,307969.00036733283,365
"-46",-15,196716.83077314944,220
"-46",-13,285682.1324903488,337
"-46",-17,173347.32294259337,200
"-46",-11,330039.4513589381,404
"-46",16,312687.44059538824,372
"-46",0,210202.27854196852,248
"-46",4,246035.88503580505,299
"-46",15,299521.2598506175,357
"-46",-10,325345.47367374407,392
"-46",-5,367234.14594706724,462
"-46",12,370418.5099477519,454
"-46",6,251066.7974006181,297
"-46",1,206239.33233169248,242
"-46",3,207803.85796188755,239
"-45",-21,158990.88315455898,175
"-45",-7,413722.57680377923,503
"-45",12,354293.2994712716,437
"-45",-11,313695.3773732801,386
"-45",-13,253719.59293037097,303
"-45",3,236947.40684897624,275
"-45",17,340037.3698860293,406
"-45",-14,206565.9018776204,248
"-45",-16,193523.93947857336,222
"-45",-10,276264.8935201175,326
"-45",14,353391.3887331385,434
"-45",8,350916.50118198234,435
"-45",10,390638.76439164474,488
"-45",-20,169088.4357641874,178
"-45",-8,321550.55899022473,376
"-45",-5,396022.4250460568,497
"-45",-12,281534.28203917685,344
"-45",-1,235475.39607179802,281
"-45",18,359125.6169542449,433
"-45",5,228303.04260172558,270
"-45",-9,271084.01076547557,313
"-45",7,308025.6543346828,377
"-45",4,233245.55185515727,282
"-45",6,242265.31129960972,287
"-45",13,361494.4154945829,452
"-45",20,367821.078603028,456
"-45",-3,317083.2822808592,401
"-45",15,342753.8538671184,419
"-45",-2,263067.9248136113,325
"-45",16,345500.3209805689,422
"-45",-4,335431.5773094783,419
"-45",0,215515.85160544675,257
"-45",11,366829.2279795765,454
"-45",-15,203289.48540712884,240
"-45",1,207789.94626082495,243
"-45",19,360918.05599635653,440
"-45",-19,160736.3202423423,161
"-45",-17,206981.73240823683,241
"-45",-18,162660.14325923877,167
"-45",21,427105.2137909276,546
"-45",-6,404379.4997944111,500
"-45",2,213332.4287811035,240
"-45",9,414577.3465910558,524
"-44",9,401783.40479657805,509
"-44",-8,317092.80079211143,364
"-44",20,372541.3508489643,474
"-44",-7,370000.50327809306,438
"-44",12,355347.40540869045,442
"-44",-18,149768.35817080905,154
"-44",18,295526.9550171674,345
"-44",22,438776.75180574536,572
"-44",23,457452.92257488734,597
"-44",-14,212689.86812010733,252
"-44",-3,323539.17903842643,397
"-44",13,358234.52573380317,444
"-44",17,348050.5682244062,415
"-44",-1,263211.48230540904,316
"-44",-6,361750.6397347651,438
"-44",11,365453.625322003,455
"-44",4,244848.91698838188,300
"-44",-9,306900.4601685598,354
"-44",10,377682.16099684255,477
"-44",-21,167225.44730350768,193
"-44",14,335270.8111965094,411
"-44",1,236400.02248580623,281
"-44",-22,185470.21051134245,213
"-44",-20,146223.63943469356,150
"-44",-4,345064.2830053236,418
"-44",-5,368725.1967447178,452
"-44",-11,240668.44890826716,278
"-44",19,336305.28587372706,415
"-44",-13,223423.90922940435,263
"-44",-19,140224.8238842888,137
"-44",3,239647.21901528465,279
"-44",-17,198621.88273596737,230
"-44",-23,238737.17674691218,280
"-44",7,334743.5464969878,412
"-44",21,413184.48871835496,534
"-44",-16,181111.67513979922,203
"-44",6,314532.5927380426,387
"-44",2,233197.13828804335,274
"-44",0,240685.93711133962,286
"-44",8,350946.8115804918,439
"-44",-15,210670.43621831143,247
"-44",5,240753.71502178334,286
"-44",15,337687.89456141664,409
"-44",-10,249693.98765548514,287
"-44",16,348969.47523585305,420
"-44",-2,302865.6415176301,372
"-44",-12,228215.04113828082,271
"-43",25,412084.51781510154,530
"-43",-3,327994.4626141584,396
"-43",12,395991.5015103009,492
"-43",-19,159170.69485535624,151
"-43",8,374061.4286625733,469
"-43",-2,317256.5431800413,379
"-43",4,299958.5856573687,369
"-43",11,381945.2624724008,473
"-43",16,289995.9646451217,336
"-43",1,251643.9812622419,298
"-43",20,394365.1406719348,506
"-43",-23,274106.78299596446,331
"-43",-14,209642.77077970054,237
"-43",-8,319653.99501191644,366
"-43",-5,332231.3620020721,392
"-43",18,278443.5181927574,331
"-43",10,386587.4573594316,488
"-43",0,268750.6569297769,321
"-43",-16,188610.48548174763,216
"-43",-9,293830.2882453311,336
"-43",-10,271734.81862901297,315
"-43",5,305794.13136698946,371
"-43",24,436466.53058507165,568
"-43",-11,246287.41806381373,280
"-43",9,381814.49246450816,479
"-43",-17,191763.61464579613,221
"-43",-1,283376.25907682546,340
"-43",17,279402.82368568715,330
"-43",19,371894.62430647435,467
"-43",22,428108.85823379655,551
"-43",-21,193965.07476548615,214
"-43",21,431038.5299890975,560
"-43",-18,159516.2075302066,162
"-43",-6,343859.43519131886,400
"-43",3,286873.8492257684,346
"-43",-4,338730.84116145555,408
"-43",13,380986.6896592302,469
"-43",14,353178.3408042303,424
"-43",-22,266310.05462391576,325
"-43",-7,371433.2220202775,440
"-43",7,362941.214021699,453
"-43",-25,324688.80229119567,382
"-43",2,252873.86736585366,303
"-43",-12,212661.29903715182,242
"-43",15,345826.7267193543,414
"-43",-13,206320.35849479755,236
"-43",-15,198476.7251217934,229
"-43",-24,285790.77263461676,336
"-43",-20,168754.1562379764,172
"-43",6,350586.50594869937,433
"-43",23,431218.0932836355,557
"-42",2,262219.1701017331,315
"-42",-11,250021.51638919214,292
"-42",27,305015.6631457543,354
"-42",20,429523.96146084357,562
"-42",-4,306741.4420293097,345
"-42",-10,269752.24637539394,316
"-42",17,281454.7953301796,323
"-42",-24,315338.6060333939,375
"-42",7,387004.83488835435,482
"-42",-19,192254.90894012453,195
"-42",18,278279.16929476656,320
"-42",14,385692.2214235812,464
"-42",-20,200230.30215632293,205
"-42",-21,227630.94231684285,251
"-42",-23,305058.6188551126,375
"-42",16,319606.9593517596,373
"-42",23,426283.53613949026,546
"-42",-2,328656.58181811747,386
"-42",-27,289669.56315610145,326
"-42",-22,288845.9739051982,352
"-42",26,362981.1970928455,441
"-42",-5,312567.4389551083,348
"-42",10,430409.6010235311,543
"-42",-14,212835.61554336274,261
"-42",21,425184.4866599522,550
"-42",25,427616.0802937131,537
"-42",-6,331371.9155102553,381
"-42",5,333875.2689568675,411
"-42",-12,236530.55646804534,285
"-42",-25,335689.4856614655,395
"-42",-18,197076.71113968221,213
"-42",19,345890.67176127835,433
"-42",-17,193562.1433785659,216
"-42",13,435750.2493543711,540
