pxcor,pycor,Radiation,FullSunlight
"-50",0,444781.60699841625,92
"-49",-4,472341.5866157392,87
"-49",9,464313.68028631684,23
"-49",6,444656.9958901003,67
"-49",-9,435392.23103787727,74
"-49",-2,466805.7863412519,76
"-49",-5,462226.49322905357,92
"-49",8,479031.1690662961,58
"-49",5,447217.95471094374,90
"-49",7,458216.3851666559,54
"-49",0,454492.36882170296,111
"-49",-1,464918.5112164037,72
"-49",-7,442746.95790081273,77
"-49",2,451096.1381579934,90
"-49",-3,459316.8083687354,77
"-49",-8,445231.6617867227,102
"-49",4,441480.82849164883,138
"-49",1,445360.50867979036,90
"-49",-6,452874.2557542587,84
"-49",3,451748.00389561313,119
"-48",13,465861.90237099456,42
"-48",-13,386801.4569936754,53
"-48",2,475942.3375282259,122
"-48",14,467579.24096712697,35
"-48",-10,423543.78355570644,74
"-48",5,464548.09024839086,111
"-48",-12,386993.65333061985,54
"-48",3,477277.3391303455,134
"-48",8,489140.7056305713,76
"-48",9,472444.30716420896,30
"-48",-1,454062.6124012425,100
"-48",-5,478517.37689401757,117
"-48",-4,470007.3725755851,88
"-48",4,468705.948964225,150
"-48",-6,447351.1470073478,83
"-48",-9,439642.9946111935,99
"-48",-3,451222.8126118724,79
"-48",-14,376822.398662138,0
"-48",0,466832.8071197343,153
"-48",-8,442007.65791003784,84
"-48",-2,449225.7384186956,82
"-48",-7,444961.35521672305,84
"-48",1,464376.19104347634,116
"-48",-11,396382.79920785653,56
"-48",11,446990.49045054975,70
"-48",10,472625.4531343594,66
"-48",6,466477.24012845836,80
"-48",7,479171.5045026959,71
"-48",12,465565.15379331657,62
"-47",-13,388944.87651891616,50
"-47",-12,398112.14308079856,51
"-47",5,490442.9530980706,119
"-47",4,494152.8082137603,156
"-47",14,477301.6158610063,39
"-47",-16,364572.9119941458,0
"-47",8,484811.87765407877,103
"-47",-17,375168.3303108387,0
"-47",-4,468676.063183647,90
"-47",1,466642.9127299295,159
"-47",-2,457802.24794572865,88
"-47",16,472270.3862345493,40
"-47",-15,355849.23123841983,0
"-47",7,497693.9616806614,114
"-47",15,472131.5299925693,38
"-47",-9,442473.38509419025,101
"-47",-6,452364.7848120124,81
"-47",-7,448655.5353200614,77
"-47",17,462671.1303991277,44
"-47",10,471550.59055322385,86
"-47",13,470131.53137813316,47
"-47",6,504729.5543945921,107
"-47",-8,443100.15414604644,77
"-47",-10,429621.81877651374,66
"-47",11,493914.41957332764,141
"-47",-1,463967.60699737095,127
"-47",-14,368861.6638096602,0
"-47",2,466891.68397988036,145
"-47",12,464309.2894011686,62
"-47",-3,464371.935316828,82
"-47",9,477725.8295984468,40
"-47",-11,403669.730180312,54
"-47",-5,480109.59112047165,120
"-47",3,486533.2749538794,170
"-47",0,469356.7678158729,166
"-46",19,459322.9646253773,35
"-46",16,466108.7790906701,50
"-46",13,466807.0841773644,51
"-46",12,484685.5519077417,84
"-46",4,513186.02258702624,169
"-46",-14,402597.4823855677,8
"-46",-10,438714.0491120037,80
"-46",-12,445956.95843875303,105
"-46",15,460470.77326176583,45
"-46",-6,477995.4908571396,84
"-46",-13,435539.9693764133,87
"-46",6,504648.21083619853,118
"-46",-17,363745.49279642507,0
"-46",-1,477131.253214976,157
"-46",3,510831.1318594102,166
"-46",9,459876.01575196214,60
"-46",-18,359684.7430142916,0
"-46",-15,373160.50329015777,0
"-46",14,468976.0945589763,46
"-46",-8,449244.1143563672,91
"-46",-2,477159.945420891,99
"-46",-7,454131.76528192783,84
"-46",-11,441022.6897316038,85
"-46",18,468803.3370101554,23
"-46",11,489313.0856868574,141
"-46",-3,488488.07850155944,88
"-46",-5,483438.65344661445,126
"-46",7,489076.25593323936,123
"-46",0,491960.1544110725,163
"-46",-16,383381.0650475921,0
"-46",5,525977.5791206916,125
"-46",17,469996.41981118347,32
"-46",2,493035.72309053957,164
"-46",-4,485520.5979089821,94
"-46",10,464246.5137576157,90
"-46",-9,456637.47833271197,91
"-46",1,493827.20078841614,165
"-46",-19,372779.8398226905,0
"-46",8,478975.46009535255,111
"-45",-11,438628.80599206756,86
"-45",1,478139.55329457816,160
"-45",-3,472873.0866876038,94
"-45",-20,355085.793673361,0
"-45",13,491688.84372816025,73
"-45",21,448542.94435377757,30
"-45",-7,450768.0599179851,78
"-45",-18,368749.58505091246,0
"-45",14,466595.0409914819,57
"-45",17,449761.76224202337,40
"-45",-5,479609.5893617287,129
"-45",-15,413208.66436680447,34
"-45",-8,439062.84859838395,75
"-45",-16,382725.2142409129,0
"-45",-10,445062.2067251955,78
"-45",-12,432940.697922963,94
"-45",-13,436259.9067031019,105
"-45",-2,485567.1469919734,120
"-45",7,483656.2036503529,133
"-45",-21,346391.64917885535,0
"-45",-19,367747.639405851,0
"-45",20,430760.92867771286,36
"-45",-4,482486.63777108875,98
"-45",5,491589.058709489,136
"-45",-9,455295.51624364825,75
"-45",9,463883.51974706096,86
