pxcor,pycor,Radiation,FullSunlight
"-50",0,348755.43614225765,441
"-49",8,399135.74933253776,494
"-49",9,353944.64810586086,440
"-49",2,359077.8999547377,458
"-49",-5,311454.67147483904,395
"-49",-1,368494.35586021096,460
"-49",-6,333309.9014020454,420
"-49",-8,361686.16615710926,447
"-49",-4,330497.3087353968,411
"-49",-3,350976.3487082167,435
"-49",-2,366793.4049600595,456
"-49",4,444907.4183795272,551
"-49",0,389699.66786853067,490
"-49",6,464217.12933315925,575
"-49",-9,362605.11914106266,442
"-49",7,417827.9598529943,515
"-49",5,456902.5002874479,566
"-49",-7,345957.56424549664,431
"-49",3,341760.2218292498,428
"-49",1,375176.95380957884,481
"-48",-10,384836.5827341638,463
"-48",-12,395537.61678912904,469
"-48",12,242357.35922014664,290
"-48",4,465811.65884220414,585
"-48",-8,364285.9914411313,448
"-48",1,354735.4189734767,457
"-48",-11,386284.6022179513,458
"-48",-5,309523.2868117126,396
"-48",-1,370061.870138293,464
"-48",3,436871.023825735,550
"-48",-3,333350.467397338,415
"-48",14,177161.07367701404,214
"-48",-2,354170.56224996166,440
"-48",-9,390107.28853069013,472
"-48",0,352697.0948316461,451
"-48",9,392410.12593688106,482
"-48",7,401843.5259493206,500
"-48",8,408840.7844651993,506
"-48",2,377395.2617249632,483
"-48",-4,320770.225427035,407
"-48",6,436500.96214557753,546
"-48",-14,441249.08297325467,509
"-48",-7,346139.23326782696,431
"-48",11,304448.1005501282,365
"-48",-6,322233.4695734211,405
"-48",5,469594.0117324426,586
"-48",-13,385961.83989935566,448
"-48",13,195536.27769424388,232
"-48",10,354965.5952017463,433
"-47",-3,344220.94323168515,435
"-47",-6,325453.3366569715,408
"-47",16,198633.60051214596,249
"-47",9,400902.3842974624,499
"-47",1,340199.2943427461,446
"-47",-2,355844.6699930267,446
"-47",-7,332636.0653357465,416
"-47",-17,558659.7178598684,650
"-47",-12,435856.1206001593,516
"-47",-11,446122.1388487039,537
"-47",5,486104.72275117884,607
"-47",10,353692.9595782037,431
"-47",-4,322219.36471068615,409
"-47",3,408773.8212177045,519
"-47",-14,512464.7192411252,590
"-47",-8,340421.9404342155,415
"-47",14,198789.97953709678,237
"-47",2,362422.182813693,470
"-47",-1,350553.1850117057,443
"-47",0,331658.11073204695,425
"-47",8,394299.90766760404,493
"-47",-9,385016.0564378676,465
"-47",13,201124.69061993214,232
"-47",-10,418074.30350211594,503
"-47",12,242062.7882114409,283
"-47",17,241286.94265254016,294
"-47",-13,478074.87240420264,566
"-47",-5,305746.0852602637,389
"-47",7,422362.86583735986,524
"-47",6,442268.7504442802,550
"-47",4,442833.39080809144,557
"-47",11,288681.02261144936,341
"-47",-15,542073.4393692496,633
"-47",-16,540492.790480325,627
"-47",15,178677.08544439345,217
"-46",13,248866.83336608222,289
"-46",-2,357517.4000234878,448
"-46",-18,529925.9045073288,612
"-46",-10,402431.89879335335,482
"-46",8,470819.543786002,591
"-46",-11,451969.22137808567,542
"-46",11,295051.3868842864,351
"-46",-4,337738.9695453019,421
"-46",14,223612.89277248754,265
"-46",0,308942.50888898975,394
"-46",5,525370.8797421956,653
"-46",17,238717.77131425217,291
"-46",3,379842.1846861945,482
"-46",-15,549638.5226962783,641
"-46",4,485522.99811030005,607
"-46",18,314007.519495277,382
"-46",-14,536790.9420998306,628
"-46",19,311603.3768456829,377
"-46",9,445327.70689690294,553
"-46",-9,359186.89168711606,429
"-46",-5,331721.84044084477,412
"-46",-3,344086.47030092817,429
"-46",2,359565.2632804754,466
"-46",16,204746.56985911808,256
"-46",12,252069.0163015684,293
"-46",-1,342017.5800861456,433
"-46",15,196460.2002403145,237
"-46",1,319732.3722520738,415
"-46",-6,311939.39261793863,385
"-46",-7,326481.08843374485,402
"-46",-16,558499.4656190716,650
"-46",-17,555752.0033198853,646
"-46",7,468813.73369567643,583
"-46",-8,333494.4015992431,402
"-46",-13,539948.2747082054,641
"-46",6,491568.7174032215,609
"-46",10,374551.3372784109,453
"-46",-19,488326.71995005064,558
"-46",-12,493181.46883545123,585
"-45",-4,354320.2629944296,436
"-45",-18,528136.3928058521,605
"-45",13,266316.74073527183,311
"-45",-5,338920.0687157213,414
"-45",-8,323433.6579681592,387
"-45",17,255732.89984036528,313
"-45",-16,522644.5357610513,603
"-45",8,486461.31001258676,611
"-45",12,287585.09970826854,341
"-45",0,314149.9036891042,394
"-45",-6,318288.88057498133,384
"-45",18,308898.74489802046,374
"-45",9,452387.6250803965,562
"-45",7,512473.02645128674,638
"-45",-7,310301.1993046691,378
"-45",-10,352123.49043740804,413
"-45",-11,414057.44115104014,485
"-45",16,230583.64551700573,289
"-45",-3,353338.00196808274,435
"-45",3,409695.21346613346,523
"-45",-21,416640.4741367045,477
"-45",-1,353912.0514986623,444
"-45",-12,471588.307436171,554
"-45",6,530330.663542378,661
"-45",-9,341747.920763472,403
"-45",-13,530759.8697752118,630
"-45",11,343558.25332637335,417
"-45",15,229419.12819625728,277
"-45",-2,365744.4291353961,456
"-45",19,282200.167437554,339
"-45",20,301046.39236814366,372
"-45",5,518492.59662077716,649
"-45",10,401845.84115614195,488
"-45",-17,518102.6026204696,593
"-45",4,477708.5694985526,600
"-45",1,335968.31719886704,432
"-45",14,251533.82559839054,301
"-45",-20,490552.31114335166,565
"-45",2,410626.7249659599,530
"-45",-14,580302.3714885887,682
"-45",-19,502200.5926773345,571
"-45",21,275458.29808153876,342
"-45",-15,508456.4868660038,591
"-44",2,416681.77947423264,533
"-44",-20,500727.8257599327,570
"-44",-13,494623.7793939423,583
"-44",9,433635.85607261123,535
"-44",19,292543.40270384605,351
"-44",-4,351296.2645238275,432
"-44",10,383316.98500862776,462
"-44",21,234005.10300447367,287
"-44",-7,282503.24795053544,337
"-44",0,364671.4210058135,458
"-44",-9,296400.2693670116,347
"-44",-14,551527.4816900423,644
"-44",22,261452.31166521207,324
"-44",-12,401174.8852216704,469
"-44",14,259389.72014495087,313
"-44",12,305027.34716034034,359
"-44",-16,477447.8461971596,541
"-44",-2,355329.953120417,440
"-44",1,409988.3169084396,517
"-44",-3,360728.52740412136,443
"-44",8,467496.4428265535,581
"-44",7,501350.5955337184,619
"-44",16,259211.86788812414,327
"-44",3,426688.3058318094,539
"-44",-17,496160.78929232096,566
"-44",23,240318.93778289345,288
"-44",-23,306805.2813623564,359
"-44",20,250720.54751713428,307
"-44",6,535834.8192267957,663
"-44",4,476116.34042075276,597
"-44",-5,286000.36851017183,349
"-44",-22,350897.8625684902,406
"-44",-19,524341.227411149,595
"-44",-10,330861.96743956226,388
"-44",-15,554903.7940819269,647
"-44",-1,370815.76796330395,469
"-44",-21,448009.302998173,520
"-44",-18,502630.2011695746,569
"-44",-6,300176.13999427174,363
"-44",5,518528.73315904994,646
"-44",13,283590.0773918132,336
"-44",15,247675.78295435657,301
"-44",17,287591.7485078064,357
"-44",18,321405.1833773164,387
"-44",-8,283223.11269903416,334
"-44",-11,367855.48992545414,431
"-44",11,323345.0290733447,383
"-43",3,454559.0516594462,567
"-43",-12,361335.3945173848,420
"-43",6,534357.0264300507,658
"-43",-17,505600.1273142845,574
"-43",5,528376.623907427,653
"-43",-21,512626.0745596759,587
"-43",-1,413177.99809967284,521
"-43",16,308747.6600923388,380
"-43",4,491805.40538141475,613
"-43",0,414819.4072454542,521
"-43",-24,372030.9512192236,443
"-43",7,504235.0436820929,621
"-43",18,311319.9924843082,378
"-43",-13,414621.6850470498,484
"-43",-4,309574.1363818186,380
"-43",-22,455084.87670301663,530
"-43",-9,268290.59115406254,316
"-43",25,207730.68719313652,240
"-43",8,474978.0544567069,583
"-43",-6,271474.6605773844,329
"-43",-3,315822.43409292627,385
"-43",23,203023.7764930039,243
"-43",-8,264976.3654010057,313
"-43",-15,494754.4479411644,567
"-43",-19,524603.6949459015,592
"-43",12,306423.2195384174,365
"-43",-18,510650.2801217585,580
"-43",11,345451.45836125687,409
"-43",-5,346450.53405328887,425
"-43",-7,266893.39103266975,319
"-43",24,210574.22874998374,247
"-43",-23,401363.88829044945,479
"-43",14,269479.2295796441,320
"-43",-10,298936.7576688298,348
"-43",13,285263.29002232087,342
"-43",22,239844.9563715648,294
"-43",20,246990.15665182332,296
"-43",19,269809.8521814442,319
"-43",10,403576.5829274665,478
"-43",15,293453.7553679755,354
"-43",-14,498123.8994833186,577
"-43",17,310542.5657381437,378
"-43",-20,556140.229270505,635
"-43",9,451992.1447245067,551
"-43",-16,500893.08097773633,573
"-43",-2,338097.20842065476,417
"-43",-25,348648.76766789425,411
"-43",21,229174.74850538676,276
"-43",-11,320510.87489019963,372
"-43",1,409647.3909206893,514
"-43",2,428696.256760216,544
"-42",15,275593.24038387445,337
"-42",20,256940.0652007639,308
"-42",-24,408720.8208467644,486
"-42",21,243875.22127723653,296
"-42",6,530537.9490483829,653
"-42",11,350613.2513346593,411
"-42",-1,410822.06628840644,514
"-42",12,324464.21547327825,389
"-42",2,460404.31132224237,581
"-42",19,293686.14292348723,354
"-42",24,221002.34997442953,258
"-42",8,493601.6107643526,606
"-42",-5,377083.57712798857,458
"-42",-17,470849.6966949248,533
"-42",-7,278098.0400439891,334
"-42",-16,482312.7613226039,550
"-42",-12,314474.5828361448,364
"-42",-14,425391.14933666796,486
"-42",-13,360809.26143210445,419
"-42",14,283867.41649920476,348
"-42",7,517777.08464871196,637
"-42",26,258835.166102191,312
"-42",18,322303.96283533826,391
"-42",-18,483901.53665875195,547
"-42",22,224788.99450310366,265
"-42",4,518502.1882307818,645
"-42",-19,511184.36642222136,576
"-42",9,441501.5195200283,532
"-42",17,327238.0976188361,399
"-42",-9,282206.58582811523,335
"-42",-20,509874.24589338334,576
"-42",-8,275008.396799024,328
"-42",-23,468116.1812109498,560
"-42",-11,297236.69540639373,346
"-42",1,442614.838426754,555
"-42",16,297085.66567248374,368
"-42",-6,285008.1298516336,343
"-42",-15,457801.8781825576,522
"-42",-2,411032.71267965104,500
"-42",25,221501.9347762652,257
"-42",-21,506738.38720599783,579
"-42",-4,404438.78109566553,494
"-42",13,306909.51998422213,372
"-42",10,416604.7807617772,492
"-42",-10,286969.4039997325,338
"-42",-3,417231.9555535049,510
"-42",23,211534.7414660555,247
"-42",0,421511.170714497,526
"-42",-26,336554.0171750395,397
"-42",-27,300307.3575139378,343
"-42",27,253333.0410626605,305
"-42",-22,516417.29690526106,608
"-42",-25,368074.85453352064,434
"-42",3,473116.7229693011,591
"-42",5,548882.741963339,676
"-41",17,313802.8658270063,383
"-41",3,484284.40795158094,610
"-41",19,354828.1241883765,428
"-41",21,260503.2267813068,308
"-41",9,443035.6564295445,537
"-41",-23,431617.4878624945,514
"-41",-18,414094.33800958196,465
"-41",-5,402259.9562932575,484
"-41",-28,234997.2194078046,261
"-41",-27,280159.53780619346,317
"-41",-12,316752.0185602071,368
"-41",12,376110.62357266725,452
"-41",13,334789.33972880506,406
"-41",-6,352101.6362027385,423
"-41",-8,309348.28237203724,366
"-41",-3,464515.9313157469,567
"-41",27,268521.6432083692,318
"-41",16,292009.5542715535,359
"-41",5,539449.5299056617,669
"-41",8,470808.2328721524,576
"-41",-25,348993.6014916339,406
"-41",7,490727.6786308086,605
"-41",6,514243.42458086216,639
"-41",1,401279.88066452526,511
"-41",-14,423746.6275277564,485
"-41",-1,421780.67317469214,531
"-41",20,295625.9654230422,360
"-41",-15,426543.8789733975,485
"-41",10,442122.5239236551,533
"-41",-10,288642.66492861963,338
"-41",28,264319.0495686403,318
"-41",-9,300844.01771441265,358
"-41",-24,366398.95459626935,430
"-41",4,537788.2578462507,670
"-41",-13,419748.967195208,493
"-41",23,181933.70610287442,204
"-41",-19,430370.57250904845,478
"-41",25,237933.9388353368,275
"-41",0,398826.7546806891,504
"-41",24,202249.79585365512,232
"-41",-2,437507.2346208845,535
"-41",-26,322707.7919776704,372
"-41",-20,425388.71026123426,477
"-41",-17,420922.2859859203,474
"-41",15,273354.28719620814,334
"-41",11,384380.81564772443,456
"-41",26,271153.35529319145,327
"-41",-7,321097.4974445418,385
"-41",22,239386.11571599508,274
"-41",2,457622.2409311196,581
"-41",-22,487173.1419002899,580
"-41",-4,423511.71193545585,514
"-41",14,303404.2703734202,368
"-41",-16,418275.0250718344,474
"-41",-11,296069.13582825306,347
"-41",18,351446.8741101832,427
"-41",-21,467084.70489146136,534
"-40",15,295732.03889549826,359
"-40",26,245407.85435985902,291
"-40",20,346288.0209531549,408
"-40",-16,335499.47232196736,373
"-40",25,221230.05932209175,256
"-40",5,512622.81509869493,636
"-40",-30,175180.1022319176,188
"-40",23,192252.10229009975,213
"-40",-23,334793.26838281716,392
"-40",-13,351770.81107780733,417
"-40",-24,313224.4876498816,369
"-40",-1,430983.25882994634,545
"-40",3,439742.96612285316,554
"-40",29,217540.3797451174,251
"-40",7,479807.2039959324,589
"-40",-20,362081.20831175405,405
"-40",-14,348922.7249286974,398
"-40",4,491334.57279077126,614
"-40",18,344332.31114043423,422
"-40",-26,321990.0090392374,379
"-40",-22,378743.3099507002,455
"-40",-8,319825.41417578864,377
"-40",-6,359091.8891994684,433
"-40",-11,283388.0379023511,328
"-40",1,413837.02859105886,530
"-40",-27,262944.78710202384,298
"-40",11,402800.28507496626,483
"-40",30,186250.6869667191,216
"-40",9,458468.0960818608,559
"-40",16,308729.527684864,380
"-40",10,441738.15344166395,536
"-40",-9,316968.12286437355,374
"-40",-17,369774.9482199412,412
"-40",-7,335419.36720532377,401
"-40",2,411475.79466603976,527
"-40",28,255992.1414992889,301
"-40",-18,440974.075162643,502
"-40",21,318960.77690561645,370
"-40",12,393132.265442937,473
"-40",-29,195367.819955866,215
"-40",-12,342038.2428322633,399
"-40",8,474664.2616597258,583
"-40",-5,400701.3636485886,483
"-40",17,336663.14350642386,411
"-40",27,247735.43330730303,292
"-40",-21,334259.6490556126,377
"-40",-19,389693.26591874484,436
"-40",-3,422369.1529446094,515
"-40",-10,302059.5056567701,352
"-40",-15,327602.9825948771,364
"-40",-2,422284.6916918754,523
"-40",19,344538.91268791567,414
"-40",-4,421646.2289026836,510
"-40",6,518119.89630591497,643
"-40",14,318084.5878828873,386
"-40",0,413663.15627934877,528
"-40",-28,204997.6691988238,226
"-40",22,276846.8110357738,315
"-40",-25,331570.57104353624,392
"-40",24,185562.2425935299,211
"-40",13,345700.6428680565,419
"-39",0,426887.13578969444,541
"-39",6,490779.3179381353,603
"-39",-24,319209.66586048494,377
"-39",9,466400.1850075183,567
"-39",28,240794.48675104813,278
"-39",-23,316185.2720203247,374
"-39",19,305767.9412235739,356
"-39",-13,340962.4134791628,398
"-39",17,354435.7972277662,427
"-39",24,210193.22665333474,240
"-39",5,513904.15710171714,633
"-39",-16,360054.06554989464,404
"-39",2,398661.52001318196,507
"-39",-1,450949.0363375978,574
"-39",12,402354.4652199607,489
"-39",25,240865.336512554,281
"-39",-11,372387.7973345112,432
"-39",-4,449161.10974587343,552
"-39",-28,188801.3046614914,210
"-39",-25,313754.73024831654,369
"-39",-30,191559.29217416732,205
"-39",29,229831.14937372695,270
"-39",20,308981.97024191165,360
"-39",8,470058.37674971437,574
"-39",-20,360383.11670782126,405
"-39",30,173742.27953921992,209
"-39",3,401705.80533770873,503
"-39",10,455266.49883599184,553
"-39",-27,223221.37346963226,252
"-39",13,362244.1619367023,439
"-39",-7,375516.7455021384,450
"-39",23,216137.7544345186,245
"-39",7,472153.9068760078,578
"-39",26,267217.7814366517,313
"-39",16,325389.487381053,395
"-39",-9,411073.8511319463,487
"-39",31,159182.20747571028,195
"-39",-29,183729.83719317816,201
"-39",22,271508.99041633523,314
