pxcor,pycor,Radiation,FullSunlight
"-50",0,327689.25756040815,193
"-49",2,332136.49001968885,145
"-49",-2,360120.7741572218,192
"-49",-6,237114.02088520987,8
"-49",-5,246365.07784476446,4
"-49",9,308481.5664800606,65
"-49",0,340607.2816922421,192
"-49",7,357967.8111358067,102
"-49",3,324361.0515965001,93
"-49",-9,193967.34879489467,0
"-49",-3,330987.8044789031,89
"-49",-4,276111.1470654499,19
"-49",-8,204618.2660559669,7
"-49",-1,327743.34636098484,179
"-49",5,365278.71633869596,111
"-49",6,364668.78933404613,96
"-49",8,327656.6267171017,71
"-49",4,324030.9162481891,65
"-49",1,338968.47810835775,182
"-49",-7,220338.5073857169,13
"-48",-14,177696.608919375,65
"-48",11,314730.33493492746,77
"-48",-1,372061.00730590004,260
"-48",-11,178871.5799616291,9
"-48",1,375726.4803282972,236
"-48",-7,220286.15368060672,15
"-48",-8,198618.02286581937,25
"-48",-6,236348.99777039024,9
"-48",4,336182.72950384644,79
"-48",14,277446.0994236359,16
"-48",-5,246632.2186070419,1
"-48",-4,281120.545174546,35
"-48",9,323098.0380727503,99
"-48",5,352997.06691671716,90
"-48",8,326391.5886530929,80
"-48",13,276583.89360614715,28
"-48",2,373510.8673358955,186
"-48",-10,181701.59631668546,1
"-48",-2,358702.70445457206,199
"-48",10,334115.257424449,130
"-48",12,296475.7522536097,44
"-48",-12,174133.3239528671,51
"-48",-13,184759.14107135864,71
"-48",-9,182751.78372749744,4
"-48",3,341527.27295121405,113
"-48",7,353303.50289385347,107
"-48",0,378304.48084786936,251
"-48",-3,323327.7485213697,95
"-48",6,379437.94184998464,131
"-47",16,269808.1791382103,18
"-47",8,304470.0958212781,72
"-47",-1,398517.2437603466,291
"-47",7,355461.97860061674,119
"-47",-14,184445.17314823277,63
"-47",-9,197995.0229985795,12
"-47",4,360240.10123558465,116
"-47",-13,189948.79627966846,69
"-47",13,280994.066346867,36
"-47",-4,278716.84317105287,53
"-47",-11,180619.7579105596,12
"-47",11,307574.8109001158,76
"-47",-8,206716.59766590566,28
"-47",-12,190333.9423740181,53
"-47",-2,375711.1402095344,239
"-47",12,302212.2858994088,51
"-47",-3,324767.6129717659,113
"-47",-15,195865.01241543007,57
"-47",0,409904.8965252828,293
"-47",-7,211562.29019499282,18
"-47",-5,255556.17174523932,24
"-47",-10,192441.29689828923,5
"-47",10,318196.171449915,122
"-47",14,275710.4085553263,29
"-47",-17,191232.63594754055,33
"-47",5,378514.680251488,135
"-47",2,387642.6725782775,221
"-47",3,381937.0249059069,179
"-47",1,409804.76438050665,289
"-47",-16,187990.4265940015,49
"-47",6,363622.58547896054,119
"-47",15,268070.37639302976,18
"-47",17,266013.5818347929,17
"-47",-6,226014.75666692507,11
"-47",9,310769.57959448645,74
"-46",19,250822.08465356682,37
"-46",-17,192659.262198544,27
"-46",-14,193648.18121331613,60
"-46",17,263247.5173540472,26
"-46",8,322308.2842564376,110
"-46",3,336730.6685577104,112
"-46",9,327452.26432896656,136
"-46",14,287094.30625121156,30
"-46",4,362172.9211049572,147
"-46",1,353745.3534075429,206
"-46",-3,319003.97413375013,103
"-46",10,321994.4952492094,110
"-46",-1,344591.6767108575,227
"-46",12,302668.4870301038,53
"-46",6,332993.01837304933,90
"-46",11,310183.0991821105,80
"-46",-2,336472.59735461924,194
"-46",-10,195846.41770630967,10
"-46",-4,311073.86630701105,105
"-46",16,278995.27510536404,27
"-46",-8,212307.58392436712,30
"-46",13,292066.4809252424,39
"-46",-11,188271.9055014518,14
"-46",-16,193371.57037518328,45
"-46",-7,217283.33462357125,22
"-46",-5,262549.86129380093,47
"-46",15,270627.0949986446,20
"-46",-9,204824.03186161988,24
"-46",18,264641.0928179997,40
"-46",-19,207941.40773492868,29
"-46",-15,202354.57390271744,54
"-46",-12,185602.10353817054,50
"-46",-18,190775.22104371298,3
"-46",-13,189368.402836401,67
"-46",5,341050.30202645925,99
"-46",-6,227254.49298068596,4
"-46",7,324303.27216350153,86
"-46",2,335488.01438449306,147
"-46",0,350286.17406827095,231
"-45",-2,313355.3588413952,166
"-45",9,343195.43261937366,145
"-45",-19,238974.7675100748,67
"-45",15,298671.0181621092,38
"-45",3,343975.2808020669,166
"-45",-1,324563.65895080945,204
"-45",-11,189611.1385507243,30
"-45",19,273025.17312044406,60
"-45",-12,174864.56946436776,47
"-45",-5,243343.3589080696,0
"-45",10,341574.9147535683,114
"-45",13,330940.0030752807,55
"-45",6,385592.0585195997,172
"-45",14,313894.8504535459,43
"-45",-15,187409.5646632135,51
"-45",7,354724.5352526187,158
"-45",8,347319.4960485627,145
"-45",18,279199.4405535041,55
"-45",-10,199605.67854156645,18
"-45",-14,178270.1246100297,58
"-45",-21,194740.32041574008,0
"-45",2,328819.1844406372,169
"-45",-17,196163.94797257963,20
"-45",-6,220225.7178388397,1
"-45",-7,231986.69165636116,26
"-45",1,347764.5567868731,205
"-45",-9,229663.30651999149,49
"-45",-16,187551.10184078288,41
"-45",12,343308.7434453264,77
"-45",-3,295928.19922056556,79
"-45",16,299425.8586234791,43
"-45",-8,229326.32149726196,35
"-45",0,360435.29496264854,249
"-45",4,348729.1255765622,118
"-45",-20,255810.3433394043,85
"-45",17,289970.0847579786,51
"-45",20,250949.2073602513,46
