pxcor,pycor,Radiation,FullSunlight
"-50",0,324145.0604406555,142
"-49",-8,259281.17055997634,106
"-49",9,252426.6100867348,124
"-49",-4,332745.0330119674,176
"-49",2,371325.1194442326,238
"-49",-3,399601.1444802038,289
"-49",-6,274261.3913284733,109
"-49",3,318690.495115368,175
"-49",6,229300.19013870409,74
"-49",-5,290744.09803017596,113
"-49",7,237940.3244128745,94
"-49",0,372654.9701921607,221
"-49",5,258385.9416361741,97
"-49",8,249452.6171208405,117
"-49",-1,385032.94700840296,219
"-49",-2,414309.56783814495,287
"-49",1,378173.6250456834,248
"-49",-9,253293.9246866651,105
"-49",-7,271752.35037296946,108
"-49",4,280307.2986461953,131
"-48",-9,261381.73019120726,104
"-48",-7,259592.4535599214,109
"-48",-12,243543.2645413946,98
"-48",-2,495612.0048432352,458
"-48",-3,462239.08264708956,412
"-48",13,235742.19437152206,46
"-48",10,260819.1725091199,117
"-48",6,241585.35848631157,78
"-48",8,230521.5394393372,80
"-48",-14,274092.4635074672,116
"-48",2,408642.8708647918,309
"-48",5,262011.62118368878,107
"-48",-5,349416.7492543277,179
"-48",-4,396031.1915407686,264
"-48",11,280292.5239757929,159
"-48",4,297716.9561251829,166
"-48",-10,257218.32762708506,102
"-48",12,238823.73292994508,78
"-48",9,240524.91561585094,103
"-48",7,221705.9848708847,63
"-48",14,224238.91932455328,26
"-48",-11,251179.18650728164,100
"-48",-13,254852.90546400077,99
"-48",-1,476539.9793938276,387
"-48",3,344866.67804609286,235
"-48",0,456420.4387703666,377
"-48",-6,269585.2312866346,111
"-48",-8,258428.61617053475,105
"-48",1,434903.1003252438,351
"-47",-17,348716.3614122485,182
"-47",8,224485.1229655905,54
"-47",11,255768.8895027823,121
"-47",-2,477920.39144277805,445
"-47",-12,268397.21763248055,104
"-47",-6,275453.9183913465,111
"-47",4,283485.2963025048,139
"-47",-8,249167.68711778996,105
"-47",-7,257379.1340092147,106
"-47",-5,327065.97519731795,172
"-47",3,309657.7755923896,171
"-47",9,237339.19782427783,90
"-47",12,236727.64721610147,82
"-47",-13,276362.8187376624,110
"-47",0,444798.89264831226,369
"-47",2,347295.85918669275,216
"-47",-10,254906.72606560492,101
"-47",-16,306377.43475681194,162
"-47",17,190085.2029499177,12
"-47",13,232650.17368553352,51
"-47",5,277464.51752166613,119
"-47",-14,277371.95774807606,127
"-47",16,190310.11646407624,15
"-47",10,248721.137614825,102
"-47",-15,281436.0859599866,144
"-47",-3,470094.62668121833,423
"-47",-9,255648.16039770722,103
"-47",6,275524.2204466416,108
"-47",14,219477.98352287427,30
"-47",-1,492745.39312335855,467
"-47",1,394061.610646293,299
"-47",-4,390140.22783651936,306
"-47",15,195704.09073648098,21
"-47",7,246095.13066779054,81
"-47",-11,250170.62730084386,100
"-46",2,357314.07361594075,190
"-46",-9,267921.1826162519,102
"-46",18,222950.4115340029,18
"-46",-15,279211.78475399007,144
"-46",13,259668.48178852702,96
"-46",4,299760.5743346055,115
"-46",19,251848.9868997323,73
"-46",-13,261254.99113875438,105
"-46",-19,408881.99404304253,255
"-46",8,234788.52780119947,54
"-46",5,277031.6870234152,93
"-46",-14,265195.4233700018,122
"-46",-5,320155.3661408428,224
"-46",-16,308228.88917192566,163
"-46",-12,257837.92237609837,97
"-46",6,264803.9471560019,79
"-46",-17,344800.92165496957,186
"-46",-3,421917.1704418564,369
"-46",-18,368840.53392776905,210
"-46",14,235898.46992983404,58
"-46",-7,261683.7497303029,121
"-46",-11,252721.3356436847,97
"-46",-4,366366.354024266,287
"-46",9,245393.6805696959,85
"-46",17,210088.0712464142,21
"-46",-1,406321.32836463547,343
"-46",11,274197.9746650453,122
"-46",3,322451.6175327155,141
"-46",16,204416.34473228178,24
"-46",1,382914.56618963584,254
"-46",-6,279452.8240890658,148
"-46",7,247123.6218109365,63
"-46",10,280651.23946940457,132
"-46",-10,269955.5317914012,100
"-46",0,392499.8423046902,299
"-46",15,208721.93742308422,37
"-46",-2,422557.43182463036,380
"-46",12,266787.50826590357,122
"-46",-8,256056.97603179273,104
"-45",6,270960.327153249,78
"-45",5,281848.52618570725,91
"-45",16,226508.01730674764,25
"-45",-17,320265.40202472353,163
"-45",4,299017.1509712207,114
"-45",9,269162.9235291023,135
"-45",-21,507001.81358125305,365
"-45",-7,272486.3088404093,182
"-45",-5,313851.0066264471,249
"-45",-8,271116.08497205755,115
"-45",-19,393665.5816733617,246
"-45",10,298533.0422831835,179
"-45",-13,256464.95333366183,100
"-45",15,235003.99439677832,37
"-45",-15,273846.36991179,122
"-45",-20,452513.6669145895,296
"-45",14,257412.12327074257,70
"-45",1,395863.449891079,259
"-45",-1,399400.0993794459,329
"-45",19,266379.8519958287,98
"-45",-18,351010.9171057398,189
"-45",0,387541.1216568886,300
"-45",18,257440.45341966677,57
"-45",-9,277633.29430216196,112
"-45",17,232953.39349983682,20
"-45",2,365320.25258383976,190
"-45",-3,412816.96060055087,369
"-45",-2,407040.3227556945,360
"-45",-10,279375.4348239727,98
"-45",11,292040.7264438449,155
"-45",-4,346897.8808400589,279
"-45",20,265354.5976755701,95
"-45",-14,269382.17081323924,113
"-45",3,324957.081897881,140
"-45",12,292575.75813856727,154
"-45",-16,295472.1123673259,139
"-45",7,260799.46925275918,82
"-45",-6,293259.50253266137,217
"-45",-11,274333.029805506,95
"-45",21,241222.8684164166,69
"-45",8,251240.1226393955,98
"-45",13,280141.6469679292,117
"-45",-12,266043.4789417646,92
"-44",19,278756.64645240636,110
"-44",7,246280.20459478567,84
"-44",3,357491.44269106165,161
"-44",1,418268.13601700886,293
"-44",10,295595.6832419277,181
"-44",-13,286726.3969317349,91
"-44",17,237157.06043093663,35
"-44",-3,438668.6287223643,381
"-44",-7,286028.9384179338,203
"-44",18,276824.23504027596,89
"-44",8,264635.00257370406,133
"-44",0,408524.47602675005,305
"-44",-23,528342.5184592594,345
"-44",-5,337032.01178569446,295
"-44",-17,322833.4953009773,153
"-44",11,300912.5656687852,178
"-44",14,269109.32179181796,50
"-44",-18,357433.6986480594,190
"-44",-11,274658.9292280119,104
"-44",-15,285552.490542413,114
"-44",5,310820.5380502727,129
"-44",6,273463.7625240926,98
"-44",-2,450085.4211872496,382
"-44",23,221471.88156909708,61
"-44",4,324716.20925916045,129
"-44",-8,267946.2215509046,144
"-44",12,295908.0871155378,128
"-44",20,260952.43143948706,79
"-44",22,238525.32696356103,85
