"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "CentroidX" "CentroidY"
636 "Ellipsoid" "McMinnville" 0.05 15 3 0.943862059987651 2.37104538140865
637 "Disk" "Lindenberg" 0.05 15 3 0.81946907166974 2.79800102839205
638 "Ellipsoid" "Lindenberg" 0.05 15 3 0.876197885689517 2.78428871104868
639 "Disk" "Croker river" 0.05 15 3 0.473365922395753 3.31340504458587
640 "Ellipsoid" "Croker river" 0.05 15 3 0.592637072150036 3.12429691711354
641 "Disk" "Phillip SW Belize" 0 15 3 1.66030202104911 -0.0949181858150911
642 "Ellipsoid" "Phillip SW Belize" 0 15 3 1.52567423328343 0.0190333591885942
643 "Disk" "Lake Charles" 0 15 3 1.10239356304349 1.36549597485958
644 "Ellipsoid" "Lake Charles" 0 15 3 1.22706522702452 1.22046708349181
645 "Disk" "McMinnville" 0 15 3 0.895631859341407 2.56037561335577
646 "Ellipsoid" "McMinnville" 0 15 3 0.954564791269259 2.53017592506783
647 "Disk" "Lindenberg" 0 15 3 0.866421405433764 2.98205133727568
648 "Ellipsoid" "Lindenberg" 0 15 3 0.888792850835628 2.97925193633422
649 "Disk" "Croker river" 0 15 3 0.502922377796407 3.57039102667486
650 "Ellipsoid" "Croker river" 0 15 3 0.61346773531237 3.36435617335219
651 "Disk" "Phillip SW Belize" 0.2 20 3 1.08362493040836 0.287469200219491
652 "Ellipsoid" "Phillip SW Belize" 0.2 20 3 1.09204967992172 0.311941030609646
653 "Disk" "Lake Charles" 0.2 20 3 0.697540779562862 1.83804450316107
654 "Ellipsoid" "Lake Charles" 0.2 20 3 0.89448128327575 1.56312397685515
655 "Disk" "McMinnville" 0.2 20 3 0.455396472462618 3.28071425134073
656 "Ellipsoid" "McMinnville" 0.2 20 3 0.712865799416507 3.00996136439428
657 "Disk" "Lindenberg" 0.2 20 3 0.403414030139982 3.83442322101225
658 "Ellipsoid" "Lindenberg" 0.2 20 3 0.657137734269251 3.59565736261256
659 "Disk" "Croker river" 0.2 20 3 0.268130091598744 3.80069159672707
660 "Ellipsoid" "Croker river" 0.2 20 3 0.434907051090148 3.92425770153791
661 "Disk" "Phillip SW Belize" 0.15 20 3 1.12705683646607 0.267649524142815
662 "Ellipsoid" "Phillip SW Belize" 0.15 20 3 1.130899581666 0.309115812010422
663 "Disk" "Lake Charles" 0.15 20 3 0.706678123171739 1.97005496955406
664 "Ellipsoid" "Lake Charles" 0.15 20 3 0.919926698067083 1.67666538111839
665 "Disk" "McMinnville" 0.15 20 3 0.455163928502375 3.52984794663503
666 "Ellipsoid" "McMinnville" 0.15 20 3 0.727730571189759 3.24146763753242
667 "Disk" "Lindenberg" 0.15 20 3 0.407201923159712 4.13093977400486
668 "Ellipsoid" "Lindenberg" 0.15 20 3 0.671791532557407 3.87816187155469
669 "Disk" "Croker river" 0.15 20 3 0.280558389415994 4.13579539225983
670 "Ellipsoid" "Croker river" 0.15 20 3 0.453671590733406 4.25825512675203
671 "Disk" "Phillip SW Belize" 0.1 20 3 1.1661253697948 0.241602068003036
672 "Ellipsoid" "Phillip SW Belize" 0.1 20 3 1.16423872589035 0.300409356391978
673 "Disk" "Lake Charles" 0.1 20 3 0.709864641077398 2.10271831342531
674 "Ellipsoid" "Lake Charles" 0.1 20 3 0.939987165125207 1.7889710863667
675 "Disk" "McMinnville" 0.1 20 3 0.450689904597504 3.78179375261085
676 "Ellipsoid" "McMinnville" 0.1 20 3 0.737068813374615 3.47488713768694
677 "Disk" "Lindenberg" 0.1 20 3 0.408353397654402 4.43085530935699
678 "Ellipsoid" "Lindenberg" 0.1 20 3 0.681525061037112 4.16453834382059
679 "Disk" "Croker river" 0.1 20 3 0.292640917955677 4.48011630460269
680 "Ellipsoid" "Croker river" 0.1 20 3 0.47066414869709 4.60246516298348
681 "Disk" "Phillip SW Belize" 0.05 20 3 1.20081794152237 0.209056782885899
682 "Ellipsoid" "Phillip SW Belize" 0.05 20 3 1.19179521830892 0.285082153964254
683 "Disk" "Lake Charles" 0.05 20 3 0.707101499172977 2.23546930518636
684 "Ellipsoid" "Lake Charles" 0.05 20 3 0.95449201611965 1.89908041205646
685 "Disk" "McMinnville" 0.05 20 3 0.442211602890371 4.03569163106967
686 "Ellipsoid" "McMinnville" 0.05 20 3 0.740634562450661 3.70915076888603
687 "Disk" "Lindenberg" 0.05 20 3 0.407227472213798 4.73301548533272
688 "Ellipsoid" "Lindenberg" 0.05 20 3 0.686112215237607 4.45373398815481
689 "Disk" "Croker river" 0.05 20 3 0.304549862271123 4.83228436297945
690 "Ellipsoid" "Croker river" 0.05 20 3 0.485746012393356 4.95646590952853
691 "Disk" "Phillip SW Belize" 0 20 3 1.23123319077301 0.16978481781834
692 "Ellipsoid" "Phillip SW Belize" 0 20 3 1.21334585292016 0.262389216863351
693 "Disk" "Lake Charles" 0 20 3 0.698536232426538 2.36765359182088
694 "Ellipsoid" "Lake Charles" 0 20 3 0.963334458090357 2.00594014456197
695 "Disk" "McMinnville" 0 20 3 0.430119560820599 4.2905830101642
696 "Ellipsoid" "McMinnville" 0 20 3 0.738236103817438 3.94306907176682
697 "Disk" "Lindenberg" 0 20 3 0.404326419603703 5.03613964087875
698 "Ellipsoid" "Lindenberg" 0 20 3 0.685372449121411 4.74456222030672
699 "Disk" "Croker river" 0 20 3 0.316518878007874 5.19063068512703
700 "Ellipsoid" "Croker river" 0 20 3 0.498783144851709 5.31972386609868
701 "Disk" "Phillip SW Belize" 0.2 25 3 0.366753012196878 0.0295557622457437
702 "Ellipsoid" "Phillip SW Belize" 0.2 25 3 0.343058798546311 0.0248399662112485
703 "Disk" "Lake Charles" 0.2 25 3 0.11210227386759 2.11273542565769
704 "Ellipsoid" "Lake Charles" 0.2 25 3 0.240930793488175 1.66600101881665
705 "Disk" "McMinnville" 0.2 25 3 0.0643744556077348 4.19092816633835
706 "Ellipsoid" "McMinnville" 0.2 25 3 0.236953653037783 3.5740316043035
707 "Disk" "Lindenberg" 0.2 25 3 0.0852778795905162 5.03363276151993
708 "Ellipsoid" "Lindenberg" 0.2 25 3 0.237827032596224 4.41815350800181
709 "Disk" "Croker river" 0.2 25 3 0.109785677112685 5.10109167130402
710 "Ellipsoid" "Croker river" 0.2 25 3 0.243001889661858 5.12031498291242
711 "Disk" "Phillip SW Belize" 0.15 25 3 0.338532482438009 -0.000811231439019531
712 "Ellipsoid" "Phillip SW Belize" 0.15 25 3 0.315364165875891 0.00861812607607465
713 "Disk" "Lake Charles" 0.15 25 3 0.0697439618949516 2.25922341897626
714 "Ellipsoid" "Lake Charles" 0.15 25 3 0.213001670483554 1.78041165867452
715 "Disk" "McMinnville" 0.15 25 3 0.0321197222617823 4.50155385329087
716 "Ellipsoid" "McMinnville" 0.15 25 3 0.218375864242125 3.82996591209064
717 "Disk" "Lindenberg" 0.15 25 3 0.0619945307162603 5.41411183813427
718 "Ellipsoid" "Lindenberg" 0.15 25 3 0.225166950572976 4.7399728076939
719 "Disk" "Croker river" 0.15 25 3 0.100506580473897 5.54268074322859
720 "Ellipsoid" "Croker river" 0.15 25 3 0.25018057287174 5.53582360533876
721 "Disk" "Phillip SW Belize" 0.1 25 3 0.30411628819073 -0.0356487248555834
722 "Ellipsoid" "Phillip SW Belize" 0.1 25 3 0.281489695122205 -0.0116099408611072
723 "Disk" "Lake Charles" 0.1 25 3 0.0214260858537554 2.40498240396275
724 "Ellipsoid" "Lake Charles" 0.1 25 3 0.179921313607207 1.89253981142106
725 "Disk" "McMinnville" 0.1 25 3 -0.00426976943287311 4.81371837576224
726 "Ellipsoid" "McMinnville" 0.1 25 3 0.195524972640058 4.08476264747184
727 "Disk" "Lindenberg" 0.1 25 3 0.0356175507103475 5.79705920365844
728 "Ellipsoid" "Lindenberg" 0.1 25 3 0.209007234980106 5.06168767539158
729 "Disk" "Croker river" 0.1 25 3 0.088477334854655 5.99519820713596
730 "Ellipsoid" "Croker river" 0.1 25 3 0.256388608948089 5.95923788417999
731 "Disk" "Phillip SW Belize" 0.05 25 3 0.263996895831952 -0.0749928311010265
732 "Ellipsoid" "Phillip SW Belize" 0.05 25 3 0.241726048693314 -0.0362207285831506
733 "Disk" "Lake Charles" 0.05 25 3 -0.0323346645997486 2.54931752156505
734 "Ellipsoid" "Lake Charles" 0.05 25 3 0.142027152801915 2.00152219474112
735 "Disk" "McMinnville" 0.05 25 3 -0.044295296813249 5.1262544804833
736 "Ellipsoid" "McMinnville" 0.05 25 3 0.168600217615562 4.33719666956007
737 "Disk" "Lindenberg" 0.05 25 3 0.00658285669651059 6.18098772814383
738 "Ellipsoid" "Lindenberg" 0.05 25 3 0.189509712547041 5.3819226446796
739 "Disk" "Croker river" 0.05 25 3 0.0736291809465628 6.45696477796465
740 "Ellipsoid" "Croker river" 0.05 25 3 0.261672287184434 6.38942802023914
741 "Disk" "Phillip SW Belize" 0 25 3 0.218814782240954 -0.118850515146153
742 "Ellipsoid" "Phillip SW Belize" 0 25 3 0.196461288637895 -0.0655769586105255
743 "Disk" "Lake Charles" 0 25 3 -0.0908663052638689 2.69149114796132
744 "Ellipsoid" "Lake Charles" 0 25 3 0.0997491994310509 2.10646938527864
745 "Disk" "McMinnville" 0 25 3 -0.087319319967436 5.43793888266356
746 "Ellipsoid" "McMinnville" 0 25 3 0.137871508485353 4.58600360086313
747 "Disk" "Lindenberg" 0 25 3 -0.0245594911688793 6.56433520337693
748 "Ellipsoid" "Lindenberg" 0 25 3 0.166892437752113 5.69924986439577
749 "Disk" "Croker river" 0 25 3 0.0559366137453125 6.92602368608313
750 "Ellipsoid" "Croker river" 0 25 3 0.266092038367813 6.82514532977206
751 "Disk" "Phillip SW Belize" 0.2 5 4 1.16385853841024 0.0721409292424978
752 "Ellipsoid" "Phillip SW Belize" 0.2 5 4 1.5010577755168 -0.0336293674560813
753 "Disk" "Lake Charles" 0.2 5 4 1.5275991613689 -0.0472062333868056
754 "Ellipsoid" "Lake Charles" 0.2 5 4 1.58331860029216 0.0289781895758947
755 "Disk" "McMinnville" 0.2 5 4 1.30317028097811 -0.104995147510169
756 "Ellipsoid" "McMinnville" 0.2 5 4 1.40812284820133 0.346595151262555
757 "Disk" "Lindenberg" 0.2 5 4 1.07700766941674 -0.00955981303826392
758 "Ellipsoid" "Lindenberg" 0.2 5 4 1.31794197080343 0.359406956414382
759 "Disk" "Croker river" 0.2 5 4 0.248326382533095 0.130253406219727
760 "Ellipsoid" "Croker river" 0.2 5 4 0.776626271418654 0.281082346735661
761 "Disk" "Phillip SW Belize" 0.15 5 4 1.23741601022015 0.011187913798121
762 "Ellipsoid" "Phillip SW Belize" 0.15 5 4 1.6311541053552 -0.0859326777060781
763 "Disk" "Lake Charles" 0.15 5 4 1.67133841287243 -0.112043962919162
764 "Ellipsoid" "Lake Charles" 0.15 5 4 1.73480021899325 -0.0114041962722011
765 "Disk" "McMinnville" 0.15 5 4 1.41006900032072 -0.168798891416574
766 "Ellipsoid" "McMinnville" 0.15 5 4 1.5319323140719 0.349672063026369
767 "Disk" "Lindenberg" 0.15 5 4 1.13929906297698 -0.0713976862706435
768 "Ellipsoid" "Lindenberg" 0.15 5 4 1.42477111465843 0.360561837084301
769 "Disk" "Croker river" 0.15 5 4 0.222958959080436 0.105291090326679
770 "Ellipsoid" "Croker river" 0.15 5 4 0.825203607138319 0.2824978171789
771 "Disk" "Phillip SW Belize" 0.1 5 4 1.30435597485215 -0.0716886107507655
772 "Ellipsoid" "Phillip SW Belize" 0.1 5 4 1.76555073367422 -0.153513543160218
773 "Disk" "Lake Charles" 0.1 5 4 1.82091302514005 -0.194390411377156
774 "Ellipsoid" "Lake Charles" 0.1 5 4 1.89487307468705 -0.0629512946652608
775 "Disk" "McMinnville" 0.1 5 4 1.51810628555925 -0.245413807552639
776 "Ellipsoid" "McMinnville" 0.1 5 4 1.66113597397121 0.348635019734315
777 "Disk" "Lindenberg" 0.1 5 4 1.19620795157723 -0.145445450067109
778 "Ellipsoid" "Lindenberg" 0.1 5 4 1.53485040355235 0.357426902683348
779 "Disk" "Croker river" 0.1 5 4 0.188764869202072 0.075302875199674
780 "Ellipsoid" "Croker river" 0.1 5 4 0.873354385450046 0.281077897572424
781 "Disk" "Phillip SW Belize" 0.05 5 4 1.36176476015857 -0.181945364333054
782 "Ellipsoid" "Phillip SW Belize" 0.05 5 4 1.90372750078627 -0.239723644802919
783 "Disk" "Lake Charles" 0.05 5 4 1.9757192366462 -0.29798689924802
784 "Ellipsoid" "Lake Charles" 0.05 5 4 2.06385035189897 -0.127632334975013
785 "Disk" "McMinnville" 0.05 5 4 1.62618494446427 -0.336659703162403
786 "Ellipsoid" "McMinnville" 0.05 5 4 1.79575728441741 0.343041906880741
787 "Disk" "Lindenberg" 0.05 5 4 1.24600307158764 -0.23296145645685
788 "Ellipsoid" "Lindenberg" 0.05 5 4 1.64807558315867 0.349601490392781
789 "Disk" "Croker river" 0.05 5 4 0.144989327390806 0.0401609220034827
790 "Ellipsoid" "Croker river" 0.05 5 4 0.920950682145666 0.27664774703216
791 "Disk" "Phillip SW Belize" 0 5 4 1.40587820062804 -0.326498953474765
792 "Ellipsoid" "Phillip SW Belize" 0 5 4 2.0448486128884 -0.348728766244289
793 "Disk" "Lake Charles" 0 5 4 2.13479986785902 -0.427503929562414
794 "Ellipsoid" "Lake Charles" 0 5 4 2.24193364460381 -0.207803560462369
795 "Disk" "McMinnville" 0 5 4 1.73280489743866 -0.444657207656948
796 "Ellipsoid" "McMinnville" 0 5 4 1.93569840470654 0.332431163994934
797 "Disk" "Lindenberg" 0 5 4 1.28655586005989 -0.335335625165407
798 "Ellipsoid" "Lindenberg" 0 5 4 1.76424760834828 0.336664824398109
799 "Disk" "Croker river" 0 5 4 0.0908884997560161 -0.000237043542436707
800 "Ellipsoid" "Croker river" 0 5 4 0.967843737103919 0.269032897537237
801 "Disk" "Phillip SW Belize" 0.2 10 4 1.31850749728832 -0.255402423574335
802 "Ellipsoid" "Phillip SW Belize" 0.2 10 4 1.57503394386791 -0.344553762292353
803 "Disk" "Lake Charles" 0.2 10 4 1.54790936440647 0.19538254651171
804 "Ellipsoid" "Lake Charles" 0.2 10 4 1.64345965804254 0.131312045248993
805 "Disk" "McMinnville" 0.2 10 4 1.29800740248557 0.703868367390746
806 "Ellipsoid" "McMinnville" 0.2 10 4 1.47163829619854 0.865588193739439
807 "Disk" "Lindenberg" 0.2 10 4 1.08549650785559 1.05452188696647
808 "Ellipsoid" "Lindenberg" 0.2 10 4 1.3761031097584 1.09711402133697
809 "Disk" "Croker river" 0.2 10 4 0.260710011358757 1.24982061520956
810 "Ellipsoid" "Croker river" 0.2 10 4 0.823702324335583 1.22618637061573
811 "Disk" "Phillip SW Belize" 0.15 10 4 1.41608917482477 -0.354223232350484
812 "Ellipsoid" "Phillip SW Belize" 0.15 10 4 1.71448932460179 -0.431529276878285
813 "Disk" "Lake Charles" 0.15 10 4 1.68773366197944 0.165941306098735
814 "Ellipsoid" "Lake Charles" 0.15 10 4 1.79928786570307 0.106812897093151
815 "Disk" "McMinnville" 0.15 10 4 1.40072069900039 0.738764374101534
816 "Ellipsoid" "McMinnville" 0.15 10 4 1.60231935788489 0.927019990806086
817 "Disk" "Lindenberg" 0.15 10 4 1.14861887710626 1.115134647422
818 "Ellipsoid" "Lindenberg" 0.15 10 4 1.4897603669455 1.1789765410992
819 "Disk" "Croker river" 0.15 10 4 0.238674194363157 1.3338402421104
820 "Ellipsoid" "Croker river" 0.15 10 4 0.879494086058091 1.32138048349165
821 "Disk" "Phillip SW Belize" 0.1 10 4 1.51123199879822 -0.475462198576648
822 "Ellipsoid" "Phillip SW Belize" 0.1 10 4 1.85902901665387 -0.534677906377096
823 "Disk" "Lake Charles" 0.1 10 4 1.83146663326251 0.125403772367193
824 "Ellipsoid" "Lake Charles" 0.1 10 4 1.96291259721358 0.0745369309894368
825 "Disk" "McMinnville" 0.1 10 4 1.5036386018937 0.771030162847307
826 "Ellipsoid" "McMinnville" 0.1 10 4 1.73859095939672 0.989413259486376
827 "Disk" "Lindenberg" 0.1 10 4 1.20705738271843 1.17431947062666
828 "Ellipsoid" "Lindenberg" 0.1 10 4 1.60715100213722 1.26299191710365
829 "Disk" "Croker river" 0.1 10 4 0.208977611876029 1.41804417313794
830 "Ellipsoid" "Croker river" 0.1 10 4 0.935808978167226 1.41928535041288
831 "Disk" "Phillip SW Belize" 0.05 10 4 1.60225040964959 -0.623020454110868
832 "Ellipsoid" "Phillip SW Belize" 0.05 10 4 2.00827753457701 -0.656378401757535
833 "Disk" "Lake Charles" 0.05 10 4 1.97819150117027 0.071858719019695
834 "Ellipsoid" "Lake Charles" 0.05 10 4 2.13430565213931 0.0335446619333962
835 "Disk" "McMinnville" 0.05 10 4 1.60569816937922 0.80023121503524
836 "Ellipsoid" "McMinnville" 0.05 10 4 1.88041920810353 1.05289821294266
837 "Disk" "Lindenberg" 0.05 10 4 1.25952819362906 1.23194336101976
838 "Ellipsoid" "Lindenberg" 0.05 10 4 1.72820755861002 1.34938304444869
839 "Disk" "Croker river" 0.05 10 4 0.171199352524559 1.50231137944213
840 "Ellipsoid" "Croker river" 0.05 10 4 0.992643309879189 1.52003775072459
841 "Disk" "Phillip SW Belize" 0 10 4 1.68709392064517 -0.801422049135402
842 "Ellipsoid" "Phillip SW Belize" 0 10 4 2.16164696708215 -0.79930697589624
843 "Disk" "Lake Charles" 0 10 4 2.12667761785513 0.0030919974734212
844 "Ellipsoid" "Lake Charles" 0 10 4 2.3132689342693 -0.0171572219330859
845 "Disk" "McMinnville" 0 10 4 1.70554832065463 0.825880273226439
846 "Ellipsoid" "McMinnville" 0 10 4 2.02765512818091 1.11766644107326
847 "Disk" "Lindenberg" 0 10 4 1.30453464526775 1.287879365835
848 "Ellipsoid" "Lindenberg" 0 10 4 1.85278780174829 1.43842705988802
849 "Disk" "Croker river" 0 10 4 0.124994694386883 1.58650756351735
850 "Ellipsoid" "Croker river" 0 10 4 1.04998961268758 1.62379188428082
851 "Disk" "Phillip SW Belize" 0.2 15 4 1.25073702874072 -0.030999007657501
852 "Ellipsoid" "Phillip SW Belize" 0.2 15 4 1.26244068738086 -0.141765811279369
853 "Disk" "Lake Charles" 0.2 15 4 1.49234008947553 0.769541122590947
854 "Ellipsoid" "Lake Charles" 0.2 15 4 1.3742800512391 0.587299656293567
855 "Disk" "McMinnville" 0.2 15 4 1.34995275347545 1.62746656256945
856 "Ellipsoid" "McMinnville" 0.2 15 4 1.2734545126631 1.57841259161546
857 "Disk" "Lindenberg" 0.2 15 4 1.16522289912199 2.15767650103142
858 "Ellipsoid" "Lindenberg" 0.2 15 4 1.20068458826401 1.96247951636641
859 "Disk" "Croker river" 0.2 15 4 0.397811708717592 2.27529068866573
860 "Ellipsoid" "Croker river" 0.2 15 4 0.776693750204436 2.15373843486929
861 "Disk" "Phillip SW Belize" 0.15 15 4 1.35933952688345 -0.0976865068113494
862 "Ellipsoid" "Phillip SW Belize" 0.15 15 4 1.3632447891108 -0.201364275925931
863 "Disk" "Lake Charles" 0.15 15 4 1.64456097339671 0.805149630746147
864 "Ellipsoid" "Lake Charles" 0.15 15 4 1.49845061123101 0.611599691691201
865 "Disk" "McMinnville" 0.15 15 4 1.48054154964411 1.75825991598554
866 "Ellipsoid" "McMinnville" 0.15 15 4 1.38454623111425 1.70724384979288
867 "Disk" "Lindenberg" 0.15 15 4 1.25979527122515 2.33167017346973
868 "Ellipsoid" "Lindenberg" 0.15 15 4 1.29848955180903 2.12493834910214
869 "Disk" "Croker river" 0.15 15 4 0.406444054039109 2.46727845847811
870 "Ellipsoid" "Croker river" 0.15 15 4 0.832880341581949 2.33587995018436
871 "Disk" "Phillip SW Belize" 0.1 15 4 1.4715171294234 -0.180564052326847
872 "Ellipsoid" "Phillip SW Belize" 0.1 15 4 1.46603214635202 -0.272182148145673
873 "Disk" "Lake Charles" 0.1 15 4 1.80620402891151 0.836401794139387
874 "Ellipsoid" "Lake Charles" 0.1 15 4 1.62798893128024 0.63289708477057
875 "Disk" "McMinnville" 0.1 15 4 1.61826707458663 1.89303047945147
876 "Ellipsoid" "McMinnville" 0.1 15 4 1.50044768997472 1.84080099118502
877 "Disk" "Lindenberg" 0.1 15 4 1.35684803755464 2.51149282808992
878 "Ellipsoid" "Lindenberg" 0.1 15 4 1.39972466387726 2.29362245302457
879 "Disk" "Croker river" 0.1 15 4 0.41235131093021 2.66648131338392
880 "Ellipsoid" "Croker river" 0.1 15 4 0.890601824047584 2.5250691551626
881 "Disk" "Phillip SW Belize" 0.05 15 4 1.58718295411565 -0.281843896013902
882 "Ellipsoid" "Phillip SW Belize" 0.05 15 4 1.57037996391342 -0.355334274867995
883 "Disk" "Lake Charles" 0.05 15 4 1.97764426883609 0.862521753842667
884 "Ellipsoid" "Lake Charles" 0.05 15 4 1.76278942091444 0.65103701414734
885 "Disk" "McMinnville" 0.05 15 4 1.76333812855066 2.03183851399537
886 "Ellipsoid" "McMinnville" 0.05 15 4 1.62121612442315 1.97944208790629
887 "Disk" "Lindenberg" 0.05 15 4 1.45633677723491 2.69740555237845
888 "Ellipsoid" "Lindenberg" 0.05 15 4 1.50445669055373 2.4689180976442
889 "Disk" "Croker river" 0.05 15 4 0.415712936579525 2.87313918719505
890 "Ellipsoid" "Croker river" 0.05 15 4 0.950025812523289 2.72160292158035
891 "Disk" "Phillip SW Belize" 0 15 4 1.70624991743672 -0.403919734530163
892 "Ellipsoid" "Phillip SW Belize" 0 15 4 1.67573463542854 -0.451933638923625
893 "Disk" "Lake Charles" 0 15 4 2.15921704298687 0.882668141195234
894 "Ellipsoid" "Lake Charles" 0 15 4 1.90262100015551 0.665949780691851
895 "Disk" "McMinnville" 0 15 4 1.91589167209172 2.17472824032386
896 "Ellipsoid" "McMinnville" 0 15 4 1.74683476785108 2.12359040136016
897 "Disk" "Lindenberg" 0 15 4 1.55819585724456 2.88967411593701
898 "Ellipsoid" "Lindenberg" 0 15 4 1.61271481199222 2.65125572758034
899 "Disk" "Croker river" 0 15 4 0.416838598282101 3.08748290699017
900 "Ellipsoid" "Croker river" 0 15 4 1.01133644240517 2.9257908319003
901 "Disk" "Phillip SW Belize" 0.2 20 4 0.757784911135062 -0.159657917101764
902 "Ellipsoid" "Phillip SW Belize" 0.2 20 4 1.1105841556161 -0.299634006199954
903 "Disk" "Lake Charles" 0.2 20 4 0.900974911775259 1.49942667226192
904 "Ellipsoid" "Lake Charles" 0.2 20 4 1.15818817615404 1.0870472700561
905 "Disk" "McMinnville" 0.2 20 4 0.750019120112225 3.31532132570697
906 "Ellipsoid" "McMinnville" 0.2 20 4 1.06617219847338 2.81549181820536
907 "Disk" "Lindenberg" 0.2 20 4 0.618776651606255 4.28820600905684
908 "Ellipsoid" "Lindenberg" 0.2 20 4 1.01476370155612 3.61185774330183
909 "Disk" "Croker river" 0.2 20 4 0.125466635925049 4.62786942060744
910 "Ellipsoid" "Croker river" 0.2 20 4 0.597343351334466 4.29395680164029
911 "Disk" "Phillip SW Belize" 0.15 20 4 0.755648050959159 -0.243804054086531
912 "Ellipsoid" "Phillip SW Belize" 0.15 20 4 1.15722214990643 -0.377871836871115
913 "Disk" "Lake Charles" 0.15 20 4 0.92106909082825 1.58334269330455
914 "Ellipsoid" "Lake Charles" 0.15 20 4 1.21536887557206 1.13954954912816
915 "Disk" "McMinnville" 0.15 20 4 0.755357479322919 3.57568591010297
916 "Ellipsoid" "McMinnville" 0.15 20 4 1.1192323360525 3.02649863710507
917 "Disk" "Lindenberg" 0.15 20 4 0.60551190266841 4.63068317801038
918 "Ellipsoid" "Lindenberg" 0.15 20 4 1.06290831047883 3.89063892207117
919 "Disk" "Croker river" 0.15 20 4 0.0930089705541289 5.04611434032856
920 "Ellipsoid" "Croker river" 0.15 20 4 0.62339204631387 4.6610856341
921 "Disk" "Phillip SW Belize" 0.1 20 4 0.741357322865549 -0.342171220192846
922 "Ellipsoid" "Phillip SW Belize" 0.1 20 4 1.19700004618838 -0.466038354049975
923 "Disk" "Lake Charles" 0.1 20 4 0.931036310149491 1.66197298154726
924 "Ellipsoid" "Lake Charles" 0.1 20 4 1.26688058092722 1.18775540650981
925 "Disk" "McMinnville" 0.1 20 4 0.750436894484426 3.83887281808861
926 "Ellipsoid" "McMinnville" 0.1 20 4 1.16780779517807 3.2389647817695
927 "Disk" "Lindenberg" 0.1 20 4 0.5807788157541 4.97850520572323
928 "Ellipsoid" "Lindenberg" 0.1 20 4 1.10679238381359 4.17278195263338
929 "Disk" "Croker river" 0.1 20 4 0.0533377248200021 5.48005617596797
930 "Ellipsoid" "Croker river" 0.1 20 4 0.647351370134172 5.03915079828708
931 "Disk" "Phillip SW Belize" 0.05 20 4 0.713739668825244 -0.455528167797671
932 "Ellipsoid" "Phillip SW Belize" 0.05 20 4 1.22898785089931 -0.564291636434879
933 "Disk" "Lake Charles" 0.05 20 4 0.929656450241163 1.7344066564236
934 "Ellipsoid" "Lake Charles" 0.05 20 4 1.3117992555675 1.23133761892527
935 "Disk" "McMinnville" 0.05 20 4 0.734198437681715 4.10377633439383
936 "Ellipsoid" "McMinnville" 0.05 20 4 1.2112167679655 3.45218565359598
937 "Disk" "Lindenberg" 0.05 20 4 0.543676220750871 5.33050990854669
938 "Ellipsoid" "Lindenberg" 0.05 20 4 1.14588764935257 4.45743787103659
939 "Disk" "Croker river" 0.05 20 4 0.00630503351991769 5.92920241531112
940 "Ellipsoid" "Croker river" 0.05 20 4 0.669078106540531 5.42760461084606
941 "Disk" "Phillip SW Belize" 0 20 4 0.671700736510141 -0.584516844349983
942 "Ellipsoid" "Phillip SW Belize" 0 20 4 1.25224393894153 -0.672640353551482
943 "Disk" "Lake Charles" 0 20 4 0.915727504860281 1.79973104327003
944 "Ellipsoid" "Lake Charles" 0 20 4 1.34916671037022 1.27003807756825
945 "Disk" "McMinnville" 0 20 4 0.705588729783932 4.36918379844082
946 "Ellipsoid" "McMinnville" 0 20 4 1.24874741358572 3.66542458710098
947 "Disk" "Lindenberg" 0 20 4 0.493356513152238 5.68540755153852
948 "Ellipsoid" "Lindenberg" 0 20 4 1.17965543568696 4.74369606734057
949 "Disk" "Croker river" 0 20 4 -0.0481238454461682 6.39287311062495
950 "Ellipsoid" "Croker river" 0 20 4 0.68842951386963 5.82578357064459
951 "Disk" "Phillip SW Belize" 0.2 25 4 0.648149412634469 0.141980591850755
952 "Ellipsoid" "Phillip SW Belize" 0.2 25 4 0.824339794878271 -0.0160047391473921
953 "Disk" "Lake Charles" 0.2 25 4 0.748723035995032 2.14785457324176
954 "Ellipsoid" "Lake Charles" 0.2 25 4 0.871093988127341 1.64751965938939
955 "Disk" "McMinnville" 0.2 25 4 0.652188315083449 4.27977597981762
956 "Ellipsoid" "McMinnville" 0.2 25 4 0.819300192429132 3.63297350112591
957 "Disk" "Lindenberg" 0.2 25 4 0.554413283588388 5.38123929009893
958 "Ellipsoid" "Lindenberg" 0.2 25 4 0.784271222719303 4.56957603536148
959 "Disk" "Croker river" 0.2 25 4 0.156256905715553 5.63398692163019
960 "Ellipsoid" "Croker river" 0.2 25 4 0.502436425443594 5.3228177565461
961 "Disk" "Phillip SW Belize" 0.15 25 4 0.662337866509153 0.093870488817886
962 "Ellipsoid" "Phillip SW Belize" 0.15 25 4 0.86208878960349 -0.0639690706754779
963 "Disk" "Lake Charles" 0.15 25 4 0.776656549627935 2.27414273313994
964 "Ellipsoid" "Lake Charles" 0.15 25 4 0.916964862416801 1.73355848086996
965 "Disk" "McMinnville" 0.15 25 4 0.668544298954503 4.59060932784764
966 "Ellipsoid" "McMinnville" 0.15 25 4 0.860387012215414 3.87954481169806
967 "Disk" "Lindenberg" 0.15 25 4 0.555218558798538 5.77996017066148
