pxcor,pycor,Radiation,FullSunlight
"-50",0,335542.78158244287,0
"-49",3,337708.11952807114,0
"-49",1,355349.8501883435,0
"-49",-8,360608.3427469349,11
"-49",-3,311314.92984900816,5
"-49",-5,317686.39597179246,12
"-49",2,339834.61782982055,21
"-49",-4,315060.66031258734,9
"-49",7,345846.1121756282,10
"-49",9,328128.3706279863,11
"-49",5,354156.27326919365,25
"-49",-7,365804.70302720903,13
"-49",-1,332185.6052548983,0
"-49",6,362177.1166958877,39
"-49",-2,314800.03614174016,2
"-49",8,326867.48210830236,0
"-49",-6,344133.1630705061,11
"-49",0,349750.4547321259,0
"-49",-9,353816.71241953067,13
"-49",4,345455.52472794923,3
"-48",6,371454.52448702947,45
"-48",-14,290328.50983960554,2
"-48",4,344405.3705944059,0
"-48",0,320092.29337999324,0
"-48",-7,328883.5992074331,18
"-48",1,331709.4391298547,0
"-48",-2,311776.79602746794,3
"-48",11,318426.3529937761,5
"-48",14,361005.76559131005,45
"-48",-6,315379.39535432187,16
"-48",-3,305835.6901952229,3
"-48",8,349267.20587091276,21
"-48",2,340412.85512034636,11
"-48",12,334368.42623973935,0
"-48",-10,372484.5130622849,0
"-48",-1,311082.82638566283,3
"-48",-5,304297.6059921578,11
"-48",-4,296440.5459636751,3
"-48",9,328770.91609837994,16
"-48",10,317055.4974886218,6
"-48",-8,337084.27234159224,22
"-48",-12,303349.6271672579,0
"-48",-13,289322.6193696041,0
"-48",13,350935.0015108779,35
"-48",7,362017.1879530511,11
"-48",5,354598.7585767175,15
"-48",3,339199.3819789622,0
"-48",-9,351780.6553520953,11
"-48",-11,329274.5406747638,0
"-47",-13,298330.52386858256,34
"-47",4,335007.13259247434,0
"-47",-5,289647.5063551539,6
"-47",-16,289819.78456717887,3
"-47",8,356658.1182022088,26
"-47",-12,319129.80295567843,40
"-47",-9,351269.26844682376,18
"-47",-7,313583.86438401684,23
"-47",1,306253.5229828436,1
"-47",3,341905.72616308084,8
"-47",16,365276.23630272766,89
"-47",-1,294354.771175821,2
"-47",15,345921.04345988925,64
"-47",-11,338147.1467834572,17
"-47",17,353134.75159130606,103
"-47",-17,281142.2321973213,5
"-47",7,368827.8537064263,13
"-47",-8,319804.70555758826,16
"-47",-15,286772.01464206725,1
"-47",5,362321.5380009589,8
"-47",-4,289258.6015708562,5
"-47",2,304064.0824894774,0
"-47",0,309466.0418768862,1
"-47",-14,276175.37609545357,0
"-47",-2,302399.422335396,2
"-47",14,341286.1678322912,47
"-47",6,385313.0438076551,38
"-47",9,359798.8351467251,36
"-47",11,332512.6294884352,7
"-47",10,332644.10713627044,9
"-47",-10,362440.18375572155,3
"-47",-3,301462.8249461291,2
"-47",13,329373.8321417061,24
"-47",12,341322.89704733534,8
"-47",-6,312794.0052632097,18
"-46",12,329157.02664874285,18
"-46",4,351500.24025604717,0
"-46",-18,270405.10789878486,4
"-46",-13,300697.3839002592,41
"-46",18,306698.634403742,36
"-46",1,306524.34363604774,0
"-46",3,311797.7704726646,13
"-46",-2,320009.4772756622,2
"-46",-3,303996.2634034272,4
"-46",16,335661.9536816779,53
"-46",14,322895.13203262736,26
"-46",-10,383394.8157313837,43
"-46",-4,299146.23229078157,6
"-46",15,318198.8689747219,40
"-46",11,335074.62339065823,26
"-46",-1,308760.90754501603,1
"-46",13,326327.50533318764,13
"-46",-19,258961.49673908507,12
"-46",-16,267780.68983532675,1
"-46",-7,308029.93982174015,10
"-46",9,377965.13001687994,51
"-46",19,291088.1068485483,21
"-46",-17,278298.89943845593,3
"-46",-6,304216.15265947476,0
"-46",5,361878.14567558386,4
"-46",7,383567.5404578491,16
"-46",-8,335877.1048374257,23
"-46",0,311113.1942605779,0
"-46",-11,366200.6424439636,35
"-46",-9,371997.3535993852,37
"-46",-12,343475.4838903386,55
"-46",2,305564.7310260234,0
"-46",17,341128.60078352597,75
"-46",8,364834.9890454824,33
"-46",-5,298579.21541719424,6
"-46",6,397816.0750080242,19
"-46",-14,279565.62953061983,15
"-46",10,362457.3493795021,61
"-46",-15,276260.69814236707,0
"-45",12,319024.1592700069,0
"-45",-3,318541.1313851329,4
"-45",8,386782.81937830657,80
"-45",2,322586.0919177619,0
"-45",-14,274334.7877135206,3
"-45",-10,380230.36133844143,39
"-45",10,364475.7367633938,80
"-45",7,396733.84112655144,94
"-45",-5,317264.2571635493,0
"-45",-18,270985.53088478884,7
"-45",-20,266369.6713381016,10
"-45",-7,316544.58582098753,0
"-45",-13,317703.43893500324,34
"-45",-11,366698.7208524269,52
"-45",-19,262873.314040856,8
"-45",-6,316731.1602229157,0
"-45",1,319450.4310125774,0
"-45",3,327467.01577400323,0
"-45",9,378850.18498215405,73
"-45",6,388400.4777926088,12
"-45",0,326374.0719455517,0
"-45",16,332058.4081303407,50
"-45",-2,321531.57230735145,4
"-45",20,292270.3668826222,17
"-45",19,301153.9253459162,8
"-45",21,273209.95705285895,14
"-45",4,355650.25947604945,9
"-45",-12,361104.6605406558,59
"-45",13,314532.94826779235,0
"-45",5,369581.5771279465,0
"-45",-16,263517.0827554178,1
"-45",11,360925.4784998358,65
"-45",-15,276340.10844202497,0
"-45",17,323260.2385721001,20
