pxcor,pycor,Radiation,FullSunlight
"-50",0,174410.73118095638,240
"-49",-6,220696.65466854267,301
"-49",-1,172095.20389761936,225
"-49",2,204764.1121511088,270
"-49",-2,168841.7107337003,220
"-49",3,199493.56690836005,264
"-49",5,192006.23186534282,253
"-49",-3,171692.30940770888,222
"-49",9,169332.6907883526,224
"-49",6,177031.45504708152,236
"-49",8,148351.89089575174,198
"-49",0,172845.2796098335,229
"-49",-5,214705.7636841828,295
"-49",-7,235221.97796751998,319
"-49",7,166135.45800778756,220
"-49",1,192801.39789458335,260
"-49",-8,222974.95436297913,306
"-49",-4,206231.64302827156,281
"-49",4,205229.28689389292,269
"-49",-9,188532.56519892288,266
"-48",-12,183716.48443447202,256
"-48",-2,161470.6781846803,208
"-48",5,204604.42078224564,258
"-48",-1,157936.93088929,204
"-48",-9,154545.82322853967,200
"-48",-14,190393.3692266252,268
"-48",-13,182467.80734546683,256
"-48",-6,215421.45981889984,289
"-48",9,124645.94370324536,154
"-48",-7,230849.39082173648,307
"-48",0,159523.38853441636,207
"-48",3,194946.64996863902,244
"-48",-4,181902.90764412284,238
"-48",11,129502.80760854208,153
"-48",-5,205802.85904406325,278
"-48",8,149748.1695252475,194
"-48",-10,173363.27570438437,241
"-48",-3,175148.87045431903,234
"-48",7,178589.9829931018,233
"-48",1,153993.1718011302,192
"-48",-8,203921.35173080413,266
"-48",-11,176692.52537241392,246
"-48",12,105411.56927256401,117
"-48",10,137522.80169779816,175
"-48",14,90972.29439902463,100
"-48",13,99034.18658411372,111
"-48",4,231841.22001246508,297
"-48",2,172428.10860687107,216
"-48",6,184476.34261400034,236
"-47",-9,215477.0106474807,288
"-47",-16,221726.3955526179,313
"-47",-10,155328.6284548206,205
"-47",-13,155633.42075787403,221
"-47",-6,212484.45063131076,285
"-47",-15,200891.34629411137,280
"-47",13,110226.82730126704,127
"-47",3,176959.84962644242,219
"-47",-4,188588.1300800829,257
"-47",-14,172888.36803030418,245
"-47",-2,182330.3613187025,249
"-47",8,145952.34318393204,175
"-47",7,202892.24506522188,265
"-47",1,149553.4778981124,183
"-47",-3,181539.6380376055,246
"-47",9,124933.11990500506,144
"-47",-11,171009.3876396403,241
"-47",0,156959.8574711996,201
"-47",-1,160030.2391762612,206
"-47",12,109386.30423794646,129
"-47",14,110044.3999813348,125
"-47",10,112290.11472305549,127
"-47",-12,147816.50530651284,211
"-47",4,240920.21622403772,307
"-47",-17,227306.4033283217,312
"-47",6,240970.65918583685,315
"-47",17,96515.57728848139,104
"-47",-8,240700.11812158616,327
"-47",2,159963.34246241418,191
"-47",15,100519.33490019749,114
"-47",-7,249083.81794825045,337
"-47",-5,203394.04026585488,275
"-47",11,112571.626031175,129
"-47",16,97801.5157429346,109
"-47",5,244099.23145012473,317
"-46",6,264942.05216337484,352
"-46",-19,330246.53031225957,452
"-46",13,148359.92696703583,177
"-46",16,135163.23655307863,161
"-46",4,243318.41794169767,321
"-46",12,159403.87048331738,195
"-46",-11,188092.813622084,259
"-46",-1,182064.63767194143,262
"-46",-10,235906.26129071,324
"-46",5,259829.9143921782,349
"-46",15,129804.89784983502,148
"-46",-16,234256.26707680276,336
"-46",-9,258264.1871459799,353
"-46",9,168715.04174617742,203
"-46",8,193010.79576349122,235
"-46",19,120104.23832121919,142
"-46",11,156939.67841643936,191
"-46",-2,177383.79315413706,254
"-46",-8,241132.39145162405,325
"-46",0,166831.81571913217,229
"-46",18,126420.50380394196,146
"-46",-4,189883.9543453925,267
"-46",17,125670.91961405665,147
"-46",-13,166752.51358586008,242
"-46",-17,260202.01623538803,368
"-46",-3,180694.41604650757,258
"-46",7,239386.13176022738,298
"-46",1,166921.40401313684,214
"-46",-7,229955.19747392018,309
"-46",10,158417.3954275511,188
"-46",14,141233.27531255106,166
"-46",3,206506.80873001151,264
"-46",-18,305473.63636762684,421
"-46",-6,213082.30588882507,296
"-46",-5,200086.819748903,278
"-46",2,170999.5155790562,211
"-46",-14,190831.63854030386,271
"-46",-12,184585.7595037103,265
"-46",-15,216291.30843848313,309
"-45",-17,248489.23560031565,359
"-45",-19,283044.06302445295,387
"-45",6,289541.93901663076,372
"-45",19,93575.26052442232,107
"-45",5,313697.97395881836,426
"-45",-14,219112.4909289378,310
"-45",17,101414.17712024887,108
"-45",9,264557.98203532334,336
"-45",10,262532.02386478987,343
"-45",-8,215265.69594260628,287
"-45",-4,205666.75771144967,294
"-45",13,191391.79276493858,234
"-45",-12,203582.82854399472,292
"-45",-9,205913.03803678366,277
"-45",20,92349.27934402818,110
"-45",-15,208493.36444576347,301
"-45",-21,196059.14680522922,256
"-45",21,89891.67490971858,101
"-45",-1,187040.0508784659,278
"-45",1,206159.7401506961,282
"-45",4,307653.68332017265,419
"-45",3,301783.807595035,406
"-45",7,279311.56084890873,354
"-45",-3,197822.78755354186,288
"-45",-16,232300.67809220115,337
"-45",2,247676.34436124237,326
"-45",8,277457.02051937,351
"-45",16,120023.53103922826,132
"-45",-18,273722.5011879683,386
"-45",12,236921.81805483272,296
"-45",-7,231654.1676548238,310
"-45",-2,196308.48091827348,290
"-45",-20,212444.6498240291,287
"-45",-13,208589.86400952298,298
"-45",14,169695.5830378434,205
"-45",15,146883.55558221941,172
"-45",11,252892.67548227438,328
"-45",0,207385.50387849976,304
"-45",-6,212159.32468764123,284
"-45",18,93967.9606547546,100
"-45",-11,204515.13589700614,282
"-45",-5,213026.05978432915,303
"-45",-10,203167.05064202537,275
"-44",19,68663.13365528763,70
"-44",-4,225070.36334335466,327
"-44",17,97956.89089834629,110
"-44",0,300859.6366830841,431
"-44",-12,196612.7544708701,274
"-44",-9,151126.7028792639,206
"-44",-14,228616.62203890394,318
"-44",-13,210531.20548725332,291
"-44",2,327543.7049983627,444
"-44",-23,96502.40385456751,109
"-44",-17,214121.49868126336,317
"-44",3,358712.16478599556,493
"-44",5,382137.56456877495,512
"-44",-11,175321.03931337886,239
"-44",-18,217099.39455224646,319
"-44",4,374656.5591386233,511
"-44",12,230964.39068561705,296
"-44",18,79583.80318796753,83
"-44",23,116574.78487026379,138
"-44",-8,149207.81937788907,201
"-44",22,117841.58990895464,136
"-44",15,140477.63285831118,164
"-44",-16,207364.00594947222,300
"-44",-10,163942.11605267957,226
"-44",1,320231.061631256,458
"-44",-6,191128.00930764375,255
"-44",-19,215492.9574495847,306
"-44",-15,198140.05602519194,280
"-44",6,343591.05280148727,445
"-44",-20,198240.17397384412,274
"-44",-5,207178.14993790217,292
"-44",13,189915.21178050133,240
"-44",16,109652.83683477037,122
"-44",20,90943.96132523367,106
"-44",14,162574.27407799975,197
"-44",-22,121427.01387818383,148
"-44",10,256545.51829141946,337
"-44",9,277166.64417446195,361
"-44",21,115356.41608685326,140
"-44",11,243085.12722508644,316
"-44",-21,172106.6777164918,230
"-44",-7,175736.17439484553,232
"-44",-1,247182.27817841878,360
"-44",8,305568.375863966,395
"-44",-2,215568.1467002192,316
"-44",-3,219252.53904963352,321
"-44",7,294870.11519457825,373
"-43",24,111927.1724340676,130
"-43",-25,90012.54785339066,104
"-43",-9,169411.93919266123,230
"-43",-6,224894.50655483786,301
"-43",11,250371.7295665336,334
"-43",-21,201626.0908664728,267
"-43",-5,256015.48640904026,352
"-43",9,275700.05469435395,371
"-43",-22,154503.81180159238,191
"-43",4,369996.85474573355,511
"-43",6,320631.53941787174,425
"-43",12,234298.6685310011,310
"-43",-10,170253.55448575813,232
"-43",-13,196301.29310945005,271
"-43",18,87311.98332752503,96
"-43",-12,201109.00108081344,280
"-43",-2,302828.1337144999,434
"-43",-1,299230.2307296706,428
"-43",10,259778.91605704086,348
"-43",21,105492.72134008382,122
"-43",-17,225442.55811645277,318
"-43",20,113735.71677130031,142
"-43",-3,295716.46763902204,425
"-43",-4,277419.4398047473,394
"-43",16,114913.9299368033,128
"-43",-14,190710.04979662626,261
"-43",14,160409.9254898225,195
"-43",-7,202870.39099888748,270
"-43",3,346841.54436994187,480
"-43",15,136212.86617506432,157
"-43",-11,184107.78339798676,251
"-43",-15,199303.05962627425,274
"-43",17,95480.84468032498,102
"-43",2,372196.0809819265,526
"-43",25,85516.52357203882,97
"-43",-24,129136.206109608,159
"-43",-20,253805.2927912526,351
"-43",-23,155375.5172524258,207
"-43",13,197796.64344599884,253
"-43",-16,206074.60742430473,285
"-43",8,310743.15763459937,417
"-43",-19,266558.8963618611,378
"-43",22,107121.8947992045,122
"-43",-18,264151.57614063536,379
"-43",0,321224.0345110445,461
"-43",19,100312.4855873512,116
"-43",23,111594.47746601958,131
"-43",7,336700.6355158261,454
"-43",-8,164322.93074666488,219
"-43",5,362005.1658870178,492
"-43",1,332543.6048912802,473
"-42",-10,220668.07235788202,300
"-42",-8,288846.98855203326,388
"-42",-22,221314.7777139815,296
"-42",1,331867.5164622731,467
"-42",-13,184833.9862965472,248
"-42",-1,354173.82323089894,499
"-42",3,416263.92633847235,586
"-42",-12,211678.8596141444,292
"-42",27,70732.82100788015,84
"-42",-27,109240.87854912407,128
"-42",14,152082.1520808059,186
"-42",13,193491.06087642256,244
"-42",-26,132064.2889307536,157
"-42",-17,249433.7787040906,335
"-42",9,284676.83203477965,383
"-42",26,50012.009349739375,49
"-42",24,43376.589125810184,35
"-42",-19,212162.67689490752,288
"-42",-23,196721.8383800819,260
"-42",10,253865.52193328534,341
"-42",18,77422.27758917572,85
"-42",7,342090.4424184255,465
"-42",-5,309890.4668091193,425
"-42",4,399885.1141485882,557
"-42",15,115294.32229038353,132
"-42",2,322198.89580302074,452
"-42",17,82687.27105403201,87
"-42",-7,312222.18792607664,417
"-42",-2,348804.11259861547,491
"-42",11,263026.0775747098,357
"-42",-11,214400.30709629488,292
"-42",19,84312.78185264126,103
"-42",-20,216987.74904285787,296
"-42",16,91909.48960052837,100
"-42",6,362221.3704226937,497
"-42",-3,313410.7304264749,436
"-42",20,66553.98653016136,70
"-42",-25,151099.16564009743,185
"-42",-24,173264.58328971875,221
"-42",12,213748.7373019269,277
"-42",-18,218949.28074299797,296
"-42",23,66943.34245627547,69
"-42",-9,254919.8586854218,344
"-42",-15,206941.29263407656,280
"-42",5,388394.5473058331,537
"-42",21,100478.71276707758,115
"-42",22,106414.82724072102,126
"-42",-21,209219.15229266832,280
"-42",-14,197311.6465013022,267
"-42",-16,224435.8566682987,304
"-42",-4,308502.18897965254,427
"-42",25,47993.830925845396,43
"-42",-6,304058.48814399255,406
"-42",0,351837.73370455136,490
"-42",8,312617.3382685936,425
"-41",26,55802.06612360573,50
"-41",10,246634.7841241137,331
"-41",5,371396.4226312638,524
"-41",-17,203054.41407522617,265
"-41",-12,238218.7184047789,320
"-41",-6,337365.2069842975,457
"-41",9,279879.6844941025,382
"-41",19,70223.62621883069,73
"-41",-11,281476.2987526574,381
"-41",16,97696.79285577974,106
"-41",6,375452.7598983962,532
"-41",11,214609.437487419,281
"-41",17,80678.89592227375,86
"-41",-8,335189.23682999023,445
"-41",-19,226823.53543260344,305
"-41",14,131743.85629455114,155
"-41",4,360510.7767920519,510
"-41",-18,207267.756544001,265
"-41",18,82168.1123911826,98
"-41",3,353958.3864251618,494
"-41",28,146715.95730481163,184
"-41",-1,342690.989422118,481
"-41",-28,146419.99371221516,177
"-41",15,121440.84162076782,139
"-41",23,78668.8009212043,88
"-41",-15,209751.85012984974,277
"-41",22,52203.47385779569,50
"-41",-2,342133.6709761525,476
"-41",25,63934.898408604764,59
"-41",-5,333450.83178300905,451
"-41",-9,324190.48978648434,432
"-41",-22,256896.11147999467,349
"-41",12,217005.11614039852,280
"-41",-7,350743.38477097155,469
"-41",2,315884.107211463,446
"-41",-23,218864.11241159993,290
"-41",-26,170961.99036643363,210
"-41",-3,326566.3386042717,449
"-41",-25,191718.62639512922,246
"-41",27,112869.68473511162,131
"-41",8,312670.80561940453,430
"-41",20,62392.72374772942,64
"-41",-10,299808.33033382805,401
"-41",-24,213647.84905196266,284
"-41",-13,199568.87416763743,268
"-41",21,55642.300450645096,58
"-41",0,338439.3539854213,481
"-41",7,351981.5167131828,488
"-41",13,161448.51238596762,198
"-41",-16,236637.25254473565,317
"-41",-14,200908.3156615615,269
"-41",24,85627.73553811315,95
"-41",-27,144452.4645072446,171
"-41",-21,277041.8288739585,386
"-41",1,328155.156758262,466
"-41",-20,243276.1084259332,331
"-41",-4,328047.1051002996,444
"-40",8,273701.78287090204,361
"-40",-5,326585.91125204397,448
"-40",-29,221147.77726314467,281
"-40",11,201761.19036554935,255
"-40",-2,325759.03763504256,446
"-40",4,342238.9708779196,485
"-40",-15,229700.43689505936,308
"-40",28,196812.45614967894,254
"-40",-14,228825.9238212102,305
"-40",-3,321254.75064625795,440
"-40",17,105969.77048764753,136
"-40",16,97440.22626783264,104
"-40",-13,226134.76989980097,303
"-40",-7,371130.3076088524,501
"-40",-27,147240.6074177521,177
"-40",15,112731.7003887558,126
"-40",23,56973.96327928277,51
"-40",-17,216995.80602002575,283
"-40",22,46526.794989083806,41
"-40",29,161204.77857008006,208
"-40",-28,141168.19982687724,171
"-40",-22,291053.5904469544,398
"-40",5,365219.9318054585,515
"-40",10,225704.08805910614,289
"-40",26,135441.98062295167,157
"-40",13,185621.8929759208,233
"-40",-30,200330.00085817705,257
"-40",-16,234770.01670284133,314
"-40",-6,345714.8336406209,474
"-40",-11,315774.2312136257,428
"-40",-23,237888.54664940506,313
"-40",30,164467.4261614139,215
"-40",1,316497.3384469871,445
"-40",14,134794.2969326029,158
"-40",-20,281461.36717923346,385
"-40",3,344942.3003270869,483
"-40",-4,317556.22756140656,436
"-40",27,172031.34518969362,216
"-40",-21,300527.5425246341,412
"-40",6,337519.0072824825,472
"-40",19,71227.29363126452,75
"-40",-8,356684.9423949658,471
"-40",-18,231142.84829062482,294
"-40",20,63929.59566863144,68
"-40",-1,327541.1682015977,455
"-40",21,56212.00686429435,59
"-40",0,326159.12550367013,454
"-40",24,79518.21176458168,79
"-40",2,332532.7385537092,468
"-40",7,329611.1446772483,461
"-40",25,112524.8714697344,129
"-40",-19,247448.12700026334,316
"-40",-24,192174.0241299906,255
"-40",12,202659.96745508333,257
"-40",-26,183170.1385174145,240
"-40",-10,339263.48275672464,457
"-40",-9,346097.0104632059,459
"-40",18,82080.93365078146,93
"-40",-12,292303.22516461095,399
"-40",-25,188993.0789304513,251
"-40",9,218279.13801184684,278
"-39",-12,278344.0795474088,392
"-39",-20,288677.89055696485,369
"-39",19,84714.6425413134,91
"-39",0,288408.67870495486,417
"-39",28,179108.88361278575,236
"-39",11,222364.63564139788,281
"-39",21,86571.1107897203,92
"-39",-26,233467.4439554371,305
"-39",14,179746.39878405532,228
"-39",3,409321.6060758534,580
"-39",-18,246896.84597143152,311
"-39",8,296472.028830419,392
"-39",27,149987.3939967716,180
"-39",29,177925.19463781727,238
"-39",-2,260989.34402861312,372
