pxcor,pycor,Radiation,FullSunlight
"-50",0,314315.09274638066,0
"-49",3,327628.06825780973,0
"-49",-7,352231.68087520526,0
"-49",7,337503.7715413334,0
"-49",0,328852.46041782666,0
"-49",-8,364150.02228923165,0
"-49",-5,315782.4828624474,0
"-49",-4,323628.99891298683,0
"-49",2,326239.63440265495,0
"-49",9,382053.5443215312,87
"-49",6,329153.5026482825,0
"-49",-3,315454.39905994403,0
"-49",-2,316854.8215334401,0
"-49",-6,328306.89905467996,0
"-49",-9,359249.9288628637,0
"-49",-1,324847.3462939286,0
"-49",4,327724.8343539275,0
"-49",8,360897.40637765557,44
"-49",1,326215.2905293303,0
"-49",5,346992.5211121358,0
"-48",5,343913.438224275,3
"-48",-4,337569.083286723,0
"-48",-5,335323.98094958655,0
"-48",-6,334487.1550156901,0
"-48",-9,344006.2440883699,0
"-48",-3,353912.18083863246,18
"-48",10,378874.9636598942,23
"-48",-2,348939.24509680213,6
"-48",8,357888.55237227207,0
"-48",-10,342009.68424334726,0
"-48",-1,331812.0894427813,2
"-48",14,376258.0675029592,0
"-48",-8,358079.7160150606,0
"-48",6,347519.25397855346,0
"-48",-13,370410.8587589871,0
"-48",0,326286.17142950423,0
"-48",11,419224.1819269186,33
"-48",-7,349627.74229994597,0
"-48",7,350824.2751480145,0
"-48",3,323599.37414441037,1
"-48",-14,360824.73920216307,0
"-48",1,334027.47293513786,0
"-48",2,322188.9734837879,0
"-48",-12,357888.6939822867,0
"-48",4,333171.2691758921,2
"-48",9,356264.45760425006,0
"-48",13,387112.4510964625,1
"-48",12,397620.8217719374,14
"-48",-11,358816.70715008216,0
"-47",5,374674.7980283037,0
"-47",4,348113.17947092874,0
"-47",8,368772.99499917246,0
"-47",0,358032.7132593763,30
"-47",6,380038.7010163247,0
"-47",9,349820.8160772057,0
"-47",-1,363085.78431605233,35
"-47",-15,334363.1040294053,0
"-47",14,372320.1350604352,2
"-47",16,376691.3360439598,29
"-47",15,380787.4620796866,34
"-47",17,395096.6947697274,9
"-47",-14,342460.49092784507,0
"-47",-10,351153.3774727372,0
"-47",13,389030.2249249521,20
"-47",-8,333731.4571338499,0
"-47",-5,342936.25586194854,0
"-47",-9,341278.5781239939,0
"-47",-16,339534.75535414065,0
"-47",11,378120.4871091363,0
"-47",2,336262.3970932905,0
"-47",7,380573.478799244,0
"-47",-6,342868.3713385333,0
"-47",-17,335285.53208722454,0
"-47",-12,368242.8816341085,0
"-47",-13,363868.24563031184,0
"-47",-4,347132.3082816315,6
"-47",3,335547.4413576022,0
"-47",-7,335070.5283226175,0
"-47",10,348048.3931907514,0
"-47",1,349628.3762510999,29
"-47",-2,382333.700847018,58
"-47",-11,357669.06687643914,0
"-47",12,380163.7365560811,10
"-47",-3,364834.56949417654,42
"-46",18,371572.70509344776,0
"-46",1,335526.5123456833,0
"-46",8,370487.12265668454,0
"-46",15,367458.0504422155,31
"-46",-8,349126.87963329256,0
"-46",-6,338320.2776443309,0
"-46",4,356653.87442063965,0
"-46",-18,336718.626963899,0
"-46",-13,343840.34690030746,0
"-46",9,349452.65541040426,0
"-46",-16,323785.1777026952,0
"-46",11,354686.7686363297,0
"-46",7,379403.28703664785,0
"-46",-2,353046.6671913171,0
"-46",12,352946.105597675,0
"-46",-15,319790.79831374803,0
"-46",-1,365388.35402818775,0
"-46",-9,352983.43524400244,0
"-46",5,375491.38809737004,0
"-46",3,353818.7327886471,0
"-46",6,381160.20873584395,0
"-46",-14,333684.8145071184,0
"-46",0,342613.25012798206,0
"-46",-4,354861.9336132577,37
"-46",17,389708.90079063806,6
"-46",2,343313.4731215527,0
"-46",-12,366363.5638042459,0
"-46",-5,336366.11290363973,0
"-46",-7,339661.8565298349,0
"-46",14,344910.04178188124,4
"-46",10,345151.74661898235,0
"-46",13,346852.5693679179,0
"-46",-19,334936.55314361694,0
"-46",-11,359154.5563950837,0
"-46",-3,374748.1559170086,56
"-46",-17,326021.37200479006,0
"-46",16,390885.9001740048,47
"-46",-10,349782.49614469346,0
"-46",19,358782.2682798528,0
"-45",-20,330696.63286313566,0
"-45",-11,362418.0506505315,0
"-45",-10,355877.7829001115,0
"-45",-8,344104.4203485515,0
"-45",9,350379.52074815746,0
"-45",4,365130.3722310755,0
"-45",20,372575.40922737936,16
"-45",2,342832.2658038858,0
"-45",-13,331564.19887510536,0
"-45",-6,328818.2401995181,0
"-45",21,388640.45144119096,68
"-45",-14,302891.2858509928,0
"-45",19,376596.99603170523,0
"-45",1,337411.97134497354,0
"-45",-16,318114.40017676266,0
"-45",3,351344.8069654902,0
"-45",16,388769.36923828773,72
"-45",5,367539.8763198188,0
"-45",-19,345519.2802101917,0
"-45",14,342454.6910406183,0
"-45",12,343410.8859924885,0
