pxcor,pycor,Radiation,FullSunlight
"-50",0,206627.90992546373,0
"-49",0,194553.80287388977,0
"-49",3,213161.9431653468,4
"-49",-8,191261.07065932863,1
"-49",-1,187347.24682437774,0
"-49",8,201589.68747785897,15
"-49",-6,217895.02534914544,23
"-49",-5,223924.9938624269,26
"-49",4,215646.70910062114,1
"-49",-7,195177.04991422623,5
"-49",5,212247.90637342405,0
"-49",9,217503.09538908777,40
"-49",6,209216.80621977133,2
"-49",7,211059.13693115587,7
"-49",-9,189788.92813461702,0
"-49",-4,198466.83448386882,10
"-49",-3,191470.10430898378,1
"-49",2,204593.54978222266,0
"-49",-2,189372.902851361,0
"-49",1,208467.58006645413,0
"-48",10,204603.0587941496,8
"-48",-14,217430.1539200029,0
"-48",3,260491.6232072211,82
"-48",11,193564.40055464694,13
"-48",13,193176.17233909073,2
"-48",2,234635.87506283307,47
"-48",-11,228514.7441258829,3
"-48",-5,186716.5040241139,3
"-48",9,217654.53225485142,41
"-48",4,246466.12582597235,43
"-48",-9,187532.2901837658,6
"-48",8,195036.02468450987,15
"-48",-3,164794.47967523962,6
"-48",-8,191449.07613200744,10
"-48",-7,195994.54987745438,6
"-48",0,194793.7780006005,0
"-48",-4,194570.4098127976,22
"-48",-1,185574.19003612903,0
"-48",-10,211864.25421566915,3
"-48",12,191508.84784388688,0
"-48",-12,242496.03497764852,3
"-48",7,200027.92327633928,17
"-48",6,214171.79307721407,19
"-48",14,203915.6861285074,0
"-48",1,216804.65109516698,16
"-48",5,226724.46520264752,26
"-48",-13,235445.63426232856,3
"-48",-2,177556.7812347314,1
"-48",-6,193372.535933175,2
"-47",-2,178677.27398614926,3
"-47",-12,245846.8237229356,8
"-47",-8,223477.24965648737,7
"-47",1,266749.53131302574,110
"-47",12,212285.03668011096,30
"-47",10,214357.14989164216,0
"-47",5,224159.0096117399,7
"-47",-9,225753.63343241857,12
"-47",13,222241.3211559094,44
"-47",-10,243693.30515715224,25
"-47",-11,247939.76258343263,9
"-47",15,282159.49486690137,93
"-47",-1,176983.82932860855,0
"-47",2,279282.53667537356,119
"-47",14,260822.8979157191,78
"-47",-7,206561.12208063024,4
"-47",17,293507.55025954224,111
"-47",-16,206215.7065001743,0
"-47",11,196277.8851411871,0
"-47",3,246968.16381924372,58
"-47",-13,239657.27910579907,9
"-47",-6,193347.32559375468,1
"-47",-3,189381.12883506453,8
"-47",7,194832.08326206284,0
"-47",-5,184955.70555911507,0
"-47",-17,197755.3505839554,0
"-47",9,209338.3869268477,0
"-47",16,291119.965398647,104
"-47",-4,170662.28836953355,0
"-47",-14,223427.71514369422,9
"-47",8,187938.51144936943,0
"-47",-15,209555.65267518107,0
"-47",6,206467.9512907637,1
"-47",4,234277.12715211813,25
"-47",0,231293.0439522169,61
"-46",7,203246.65690247878,0
"-46",-18,180803.63075733063,0
"-46",5,226548.2404694093,0
"-46",-7,240327.84152964846,4
"-46",-19,174441.98250803008,0
"-46",4,216489.6262780653,1
"-46",-11,293034.8501479654,40
"-46",-6,210551.7040030517,0
"-46",-15,231169.50233604826,31
"-46",19,255542.71283928465,99
"-46",6,217289.63949124215,0
"-46",-13,253283.6153058295,23
"-46",-4,180370.84292354863,0
"-46",9,229032.0838371559,0
"-46",13,225679.48401467694,62
"-46",1,266519.58990711276,101
"-46",-2,177587.3837218478,0
"-46",-10,281478.04303261085,18
"-46",-14,243178.7406545493,27
"-46",10,230869.6299727144,0
"-46",-12,256335.0191806991,22
"-46",-1,200365.72922303472,50
"-46",12,220783.80574122223,33
"-46",-9,281284.12776591966,20
"-46",11,219101.91594983416,0
"-46",0,245950.15342188015,121
"-46",-17,187957.40863107922,0
"-46",3,218957.1453752974,18
"-46",18,255314.96209955576,91
"-46",8,230245.48947738498,0
"-46",17,274519.8098331624,114
"-46",-8,257350.6690503797,11
"-46",16,282742.41607785766,107
"-46",14,243793.12053999564,82
"-46",-5,188864.0303106086,0
"-46",2,242083.73161672047,52
"-46",-16,204313.63032663683,0
"-46",15,271596.32077028236,98
"-46",-3,184140.28610190112,0
"-45",-5,188207.47056659654,0
"-45",-9,259546.33521756605,20
"-45",0,213151.35005179298,44
"-45",17,279137.98861754505,120
"-45",4,217382.79740649456,0
"-45",14,242258.58760955144,90
"-45",11,192846.38204901543,1
"-45",-12,314789.21668757574,115
"-45",-21,172567.05237027866,0
"-45",1,221701.12370822715,31
"-45",12,217788.51833818795,41
"-45",-19,171550.44237059084,0
