pxcor,pycor,Radiation,FullSunlight
"-50",0,325613.9930099392,473
"-49",-5,329375.7373253988,479
"-49",8,436114.8926473466,625
"-49",5,298996.5078294473,456
"-49",7,424437.95772349695,613
"-49",-2,292402.8533479207,435
"-49",3,345357.0572196947,500
"-49",-1,307080.448394308,447
"-49",-6,358772.27182122867,520
"-49",4,303762.25873985444,455
"-49",6,351489.74429668713,528
"-49",9,441696.11465198937,628
"-49",2,327192.8114893837,471
"-49",1,322072.27069683495,464
"-49",-8,333890.79078817007,470
"-49",-7,369898.0219033454,525
"-49",0,316461.80451937835,459
"-49",-3,284933.6420466292,421
"-49",-4,302333.33902215736,442
"-49",-9,324674.22573975805,450
"-48",1,319050.9126270962,455
"-48",-12,426717.4179892436,568
"-48",11,371491.3926534356,538
"-48",12,356931.6638820618,523
"-48",-7,383519.1891377068,543
"-48",-9,346331.35849889,475
"-48",7,421783.2832384567,610
"-48",3,323671.2590277788,470
"-48",2,319767.4208863983,455
"-48",-14,439218.5912516993,575
"-48",4,312681.454747348,462
"-48",-11,407826.5946150172,542
"-48",13,326960.5806409386,481
"-48",-10,355775.3668398778,482
"-48",-5,316497.2194396291,460
"-48",10,396546.9583502562,571
"-48",8,431113.6312223974,618
"-48",-3,267537.82673927705,397
"-48",-4,291283.45181251096,426
"-48",-1,291316.76689422503,425
"-48",-8,394256.9969648403,552
"-48",0,307866.7370590847,441
"-48",14,260630.88869966695,393
"-48",9,434179.8820492664,616
"-48",6,402132.26339819405,586
"-48",-6,376860.71310634125,541
"-48",-13,438138.9604634896,578
"-48",-2,262251.32222309784,396
"-48",5,365741.62741937634,532
"-47",4,300187.60907004366,447
"-47",-16,367159.05160765897,483
"-47",-7,341443.4377599609,485
"-47",16,191317.87741469464,290
"-47",-4,270594.81992849486,399
"-47",17,170971.21615711218,258
"-47",-9,417043.37414581695,566
"-47",8,431028.7216836968,621
"-47",10,385694.33805779426,560
"-47",3,304247.5687084895,447
"-47",0,308319.6916198346,440
"-47",-2,270936.5116464778,404
"-47",-13,451857.1409348164,592
"-47",14,266708.15079289564,404
"-47",-5,297492.45964362245,435
"-47",-10,454050.68421813304,609
"-47",-3,279905.93154657417,410
"-47",-15,439194.7977692588,576
"-47",15,219530.5566460963,336
"-47",11,367020.2151937333,535
"-47",9,408040.31238909403,587
"-47",13,316026.8789760623,470
"-47",-14,448630.9804483813,586
"-47",-17,342083.8275003633,463
"-47",12,354754.64226837584,519
"-47",-8,378482.2292245448,528
"-47",6,379997.3949387345,556
"-47",2,312268.4571747903,445
"-47",1,324321.00654250424,459
"-47",5,330136.91054670507,491
"-47",-11,431135.84793557686,569
"-47",7,419583.31702941534,604
"-47",-6,315790.2669292648,459
"-47",-1,288659.259433172,415
"-47",-12,453388.0277417977,594
"-46",17,194504.15267624898,290
"-46",-9,470316.2509183303,637
"-46",18,176698.11384850476,265
"-46",12,371455.8248550038,544
"-46",-7,303060.3519717309,430
"-46",7,409156.1774221608,590
"-46",8,464759.5766278303,663
"-46",-14,471932.2433801645,617
"-46",-3,280487.19774226507,409
"-46",15,252543.68351318876,380
"-46",2,298961.2018207666,431
"-46",-10,470028.0725539525,627
"-46",-1,277809.2679342155,400
"-46",19,166953.25905849572,253
"-46",-12,410438.9600053657,542
"-46",-4,296897.27601724106,428
"-46",13,322169.62620628224,479
"-46",-18,343170.9020163342,464
"-46",-6,280570.8848767494,412
"-46",10,403197.39671286003,585
"-46",9,440012.3577915859,628
"-46",-13,458322.2268863547,601
"-46",14,280426.8641693411,419
"-46",6,367506.40109553246,542
"-46",-15,415963.15841994836,540
"-46",16,216946.36568646543,324
"-46",0,290194.2902075401,416
"-46",-16,469096.74131131725,615
"-46",-2,280284.80252269754,414
"-46",-11,458328.54286334716,608
"-46",1,304267.39880222105,434
"-46",4,305016.4451219164,457
"-46",5,359463.4429957147,531
"-46",11,380749.42920944793,554
"-46",-5,270034.4548049785,397
"-46",-17,417822.0810161673,558
"-46",-8,359243.4132401497,495
"-46",3,297304.41537048476,439
"-46",-19,294702.1731483649,399
"-45",17,217883.6957661133,319
"-45",15,287834.1717757429,427
"-45",0,299497.61764607026,428
"-45",-15,462625.0375571892,601
"-45",-21,248332.51324503115,353
"-45",-16,466573.6263694935,611
"-45",11,466999.7296462294,660
"-45",-20,253551.1650120555,358
"-45",9,470456.7860314694,663
"-45",18,205375.40320262455,303
"-45",10,467570.4552582442,663
"-45",12,441067.599032392,627
"-45",-8,336777.3072563573,462
"-45",19,190176.61937005376,284
"-45",-4,276211.1916721548,402
"-45",-3,282963.88384304737,411
"-45",1,317368.93965733086,453
"-45",-1,287714.38980801037,412
"-45",21,222980.0627387249,312
"-45",14,313085.21522575297,458
"-45",5,370975.48194208543,546
"-45",6,363274.4291403693,537
"-45",3,325262.8604466396,478
"-45",16,239731.4472036593,351
"-45",-17,458469.2989138747,610
"-45",2,315977.7701948872,457
"-45",-11,470995.6156798644,625
"-45",20,195091.83856679886,282
"-45",-19,302574.3413388277,410
"-45",-10,456643.8340866316,614
"-45",4,378954.9456613188,553
"-45",-6,306708.47641233203,438
"-45",8,454323.00187348906,650
"-45",-7,330230.4279620261,458
"-45",-2,299891.52126005566,438
"-45",7,385992.5055409965,564
"-45",-12,456560.169860074,601
"-45",-9,389544.0839098267,536
"-45",13,380108.6713879535,551
"-45",-18,375400.4122047313,502
"-45",-5,281415.8125931824,408
"-45",-14,471627.9714169203,616
"-45",-13,432958.5385478745,570
"-44",-4,251287.38639995182,370
"-44",20,199231.8164097237,288
"-44",13,414785.0014897774,592
"-44",21,202400.88725685544,286
"-44",17,228313.14101733945,332
"-44",10,460935.5598522221,649
"-44",-15,443077.9134047661,578
"-44",-14,441509.41033591924,579
"-44",-23,305016.9730977314,438
"-44",12,423681.46002883656,606
"-44",8,451853.93483257556,641
"-44",23,214303.60259324813,307
"-44",19,208224.93294186052,307
"-44",3,376920.03174568317,539
"-44",-8,277091.32127673144,389
"-44",16,268354.1855385045,392
"-44",-6,258518.4428611228,377
"-44",-1,323120.73723727313,458
"-44",-21,286026.0115336215,402
"-44",1,361104.74082509434,508
"-44",4,377833.90164590284,548
"-44",-10,403076.4525053269,546
"-44",5,378877.4390620333,557
"-44",-12,475263.0924903898,630
"-44",-5,252271.51528450398,370
"-44",-19,316990.9527842642,435
"-44",14,350498.19289571245,506
"-44",-20,295991.48477855587,412
"-44",6,368989.30865216535,545
"-44",-2,335133.7831620781,481
"-44",-11,471523.88497868174,628
"-44",-16,460183.4283605398,600
"-44",11,431875.6562821291,613
"-44",-18,409576.658420655,546
"-44",-9,328344.75693781156,461
"-44",-22,292000.5904861492,419
"-44",-7,258600.52694876186,366
"-44",-13,468200.29040656047,619
"-44",0,332409.8590484266,468
"-44",15,312280.1392073723,455
"-44",7,389648.67205344833,563
"-44",-3,282283.2364717109,411
"-44",9,484228.28396351385,679
"-44",2,366875.71589547425,518
"-44",22,220876.71859709956,314
"-44",18,216790.83031636357,317
"-44",-17,470986.05115852726,623
"-43",-5,235370.25662396185,346
"-43",5,378770.6726700923,553
"-43",1,375547.88327590155,527
"-43",-9,304543.5851186637,433
"-43",19,238775.8104546556,345
"-43",18,226215.96019043,331
"-43",13,426096.4600220734,605
"-43",17,254225.57826533422,373
"-43",14,344735.2992044425,498
"-43",-2,320409.913475337,463
"-43",-23,304633.69921193185,434
"-43",25,189012.79391966714,282
"-43",-10,347138.560510497,478
"-43",6,398126.7112428927,578
"-43",8,461533.57985799765,649
"-43",-25,203678.11673625384,294
"-43",-15,414683.54027251416,541
"-43",10,450362.82532915316,636
"-43",-21,328805.1149067029,455
"-43",-17,427388.2751377707,566
"-43",-20,367510.35217607825,499
"-43",-7,234079.78108303875,334
"-43",-18,432876.0881232271,581
"-43",-12,445781.9541281812,593
"-43",15,308213.59018882003,452
"-43",22,239853.17502460524,340
"-43",-24,260061.70159747012,376
"-43",-6,236913.6591929046,348
"-43",3,384188.7847514875,547
"-43",7,402627.1985216279,579
"-43",-1,326720.8388293872,464
"-43",24,197818.10712968392,292
"-43",-16,436652.0813854505,569
"-43",23,204930.93019561717,298
"-43",-13,427816.08781914494,567
"-43",11,437844.4616041133,616
"-43",16,280464.1988342418,413
"-43",-19,399507.9748604052,543
"-43",20,230910.42460091636,323
"-43",12,440046.5287250245,622
"-43",0,359055.96011182596,503
"-43",9,483026.18421577034,674
"-43",4,378230.3076027581,543
"-43",-3,287177.85320435534,418
"-43",-22,338026.19053877454,475
"-43",-14,414725.7693135394,543
"-43",-8,257592.27493113285,365
"-43",-11,433452.0147069152,580
"-43",-4,243266.8067789119,359
"-43",21,235656.46074739375,328
"-43",2,374703.63337290724,528
"-42",-24,231723.2522846955,332
"-42",19,260633.5689720065,375
"-42",-26,205768.4807056428,304
"-42",5,418568.89638014574,602
"-42",-13,372643.8473619774,492
"-42",-21,329478.5065841255,450
"-42",3,360903.9050477336,516
"-42",1,333535.7225232859,474
"-42",24,229310.56781367934,334
"-42",-10,324211.21744800115,447
"-42",11,424748.3546325759,599
"-42",-15,383815.8758098035,500
"-42",-2,385779.2248680426,541
"-42",-12,373055.5054169644,499
"-42",0,336001.6211638449,474
"-42",9,455496.38421443524,641
"-42",8,496841.535869609,697
"-42",17,280145.98632818664,412
"-42",-8,271248.947733974,385
"-42",27,164639.12019432217,241
"-42",6,419300.9557484284,603
"-42",-18,377944.10172719293,509
"-42",-3,301924.3937815579,433
"-42",23,243364.98293052235,350
"-42",7,439625.9976100611,624
"-42",-25,241520.64336106493,344
"-42",12,418597.96061699453,590
"-42",-23,285932.8279209225,405
"-42",-4,262572.98163790145,382
"-42",26,165469.66194931048,246
"-42",-19,382587.8347537712,519
"-42",2,348019.6555727677,493
"-42",-27,217626.76089832213,316
"-42",-5,235479.26754746793,346
"-42",-6,230581.8857069397,338
"-42",-17,414884.6916982692,551
"-42",16,312156.27440134215,455
"-42",25,176931.0008823116,263
"-42",-9,299413.67237875017,427
"-42",-20,375382.90756267385,506
"-42",-14,372691.44191067526,490
"-42",-1,392403.2449563451,550
"-42",15,354319.1442861945,520
"-42",-16,439647.5529599413,572
"-42",4,369533.21993248374,531
"-42",-22,306747.84512514016,429
"-42",-7,235207.07217859916,335
"-42",21,246652.2899558209,340
"-42",13,405960.99442685075,575
"-42",10,431420.26209336024,610
"-42",-11,381835.3744084454,514
"-42",22,258054.1601306335,362
"-42",18,246404.36514088543,363
"-42",14,368454.42407826724,530
"-42",20,240260.84640548445,333
"-41",21,297542.6957931852,408
"-41",12,431190.5262831091,605
"-41",27,184906.59011823614,267
"-41",-5,294526.1978057556,420
"-41",-8,265732.0037590237,378
"-41",-17,316900.9034893749,432
"-41",6,421751.68805076677,605
"-41",7,440670.985611754,626
"-41",-16,324333.7283781699,430
"-41",10,447506.0800836563,635
"-41",-23,238926.332639031,338
"-41",11,439977.7895066241,620
"-41",20,257535.4240691144,363
"-41",17,294321.50245129253,433
"-41",14,378186.2872702072,542
"-41",-4,280354.2521368886,405
"-41",19,262017.4249636635,383
"-41",-14,322447.3305970373,426
"-41",3,357147.69701783225,514
"-41",24,224789.4091450122,326
"-41",16,322956.63906934136,471
"-41",-12,372681.29733700777,495
"-41",1,359116.8685497834,505
"-41",-27,193501.42469977934,286
"-41",-26,166868.13347075417,248
"-41",2,348316.03546206036,494
"-41",-19,312355.05819392874,425
"-41",-22,276033.2740586673,386
"-41",28,201760.31081668416,286
"-41",0,409781.19450703217,570
"-41",-11,375511.4977227422,505
"-41",-2,428188.4293722195,594
"-41",25,178851.2563110949,262
"-41",-25,188885.53374797438,271
"-41",23,263165.0949234464,375
"-41",18,263907.7347851261,390
"-41",-18,306866.92066402873,423
"-41",9,454164.30890030606,642
"-41",13,401692.8697757133,568
"-41",-24,200198.32078834454,287
"-41",22,278837.0747657812,392
"-41",-15,338566.02204885887,449
"-41",-21,280095.4503472472,383
"-41",-28,220117.02245963554,317
"-41",-10,334187.91295759805,458
"-41",-20,292240.5784624645,397
"-41",-7,288270.0330482373,404
"-41",4,360936.60043132893,523
"-41",-6,296690.55544958875,422
"-41",8,474574.26850155316,671
"-41",26,172040.1336091544,254
"-41",-9,302452.3385548278,432
"-41",-1,418164.00810381846,583
"-41",15,378372.74248174875,549
"-41",5,419973.5057051244,604
"-41",-13,334637.78301332786,440
"-41",-3,316388.2263213879,453
"-40",-15,348623.35833549453,459
"-40",-26,162972.64234145437,240
"-40",-25,162253.54951041396,233
"-40",28,166609.73337900185,245
"-40",17,300164.9289870638,439
"-40",-24,159168.10978809476,227
"-40",-7,291072.5141617077,413
"-40",6,375315.8684373103,550
"-40",5,341525.564188763,505
"-40",-23,199249.0391049978,275
"-40",21,286497.38841122313,394
"-40",-2,384993.48213125276,544
"-40",9,464846.3132911051,658
"-40",16,322120.5887419278,468
"-40",18,286016.5884728633,423
"-40",-19,245194.2396330081,342
"-40",-18,273752.6699604548,380
"-40",-22,205323.81231307084,288
"-40",30,238974.7108974752,345
"-40",-4,317268.1989310229,453
"-40",-11,337502.67034438695,459
"-40",-16,320949.66889647854,424
"-40",25,186533.55624267005,269
"-40",11,451409.101269836,636
"-40",-14,327222.4709044157,431
"-40",2,359089.9365223357,515
"-40",-8,241954.13075565474,349
"-40",-3,359991.30667209806,510
"-40",-28,180044.37527549992,271
"-40",8,466000.53405119287,660
"-40",4,339674.86819016945,498
"-40",-17,299148.702994973,406
"-40",-10,300449.48983601906,419
"-40",14,394975.6075072312,563
"-40",12,421857.9580539214,591
"-40",15,363754.1625517373,529
"-40",-12,324360.1908468553,433
"-40",0,396731.8437509907,561
"-40",3,339235.7642333972,493
"-40",-6,314092.20243290695,446
"-40",1,383875.15824933467,544
"-40",-27,171246.31028878162,259
"-40",-9,271523.41203243646,392
"-40",29,202428.99104850442,293
"-40",22,304127.3325468989,422
"-40",7,410962.3798136723,589
"-40",27,147122.08032060313,221
"-40",13,410320.84185456316,579
"-40",-1,399349.12649073265,563
"-40",19,254368.9839206739,375
"-40",26,166550.5783541608,246
"-40",20,259597.32635264052,370
"-40",23,340942.43645864003,464
"-40",-29,203055.64733639243,298
"-40",-13,329494.6660830947,434
"-40",-21,210792.91521147866,291
"-40",-30,224137.8794012378,320
"-40",10,458727.0997450687,650
"-40",24,258376.2044184207,361
"-40",-5,331116.05277718545,470
"-40",-20,258482.41249407965,354
"-39",-10,306481.8292195946,428
"-39",-22,227528.67936913364,308
"-39",3,330715.8048265622,479
"-39",1,368304.97559685074,523
"-39",-9,314154.43283608387,449
"-39",-25,132087.5817074071,186
"-39",24,266496.04458076804,369
"-39",-4,367986.12334133894,520
"-39",20,269644.23054889264,383
"-39",-8,242260.21051687005,351
"-39",0,391650.1996248036,555
"-39",-17,321016.2727938473,432
"-39",-2,389872.97248185193,550
"-39",29,219453.04240449166,320
"-39",13,429902.41781512945,604
"-39",-23,185112.8846881579,249
"-39",8,444793.539300469,636
"-39",16,324944.53144621546,470
"-39",-31,206335.06513183104,291
"-39",28,178748.5388997326,260
"-39",5,326820.052007495,483
"-39",-11,320881.9271792027,439
"-39",4,321269.69455421995,470
"-39",17,308835.87860454357,449
"-39",12,429923.17046503606,599
"-39",23,273585.97276774514,380
"-39",9,454383.9678964995,645
"-39",-19,225259.6095096232,313
"-39",-30,192235.74521823076,277
"-39",-15,365429.54982624075,480
"-39",-26,158191.0179467865,230
"-39",11,456854.11147306877,641
"-39",-24,157563.50986445695,216
"-39",-21,223347.75768938553,308
"-39",22,280282.4968682015,389
"-39",-7,326080.45163234853,451
"-39",19,246713.30511165253,360
"-39",-28,169300.90996950658,253
"-39",-16,337956.5285939174,446
"-39",27,176037.18076671739,256
"-39",14,406300.7716501961,581
"-39",30,257509.3504787697,368
"-39",15,367923.6321622138,534
"-39",-29,162576.11265682042,239
"-39",10,456242.7825491447,646
"-39",-27,164986.25006386128,248
"-39",-5,313539.81388459227,449
"-39",7,381580.7354258264,552
"-39",25,242153.20274512275,335
"-39",-12,271798.28445913165,365
"-39",26,208572.64419741108,296
"-39",21,298514.95341462514,414
"-39",-3,380070.2982770174,537
"-39",2,356070.884611881,511
"-39",31,204261.70262130516,300
"-39",-14,348759.0811404668,457
"-39",-20,241218.72881215456,331
"-39",6,328326.2873937663,485
"-39",-18,289610.1311690915,394
"-39",-6,326920.3091433284,464
"-39",-13,296472.69093099213,393
"-39",-1,405507.7301625863,572
"-39",18,274645.81752529735,399
"-38",17,339465.6611265827,483
"-38",15,402587.590430926,577
"-38",-1,415383.323593123,585
"-38",1,352954.18955909385,501
"-38",19,273276.808850264,391
"-38",-24,154554.645774516,210
"-38",9,492475.37808890163,691
"-38",20,298656.55563221226,417
"-38",-16,364052.79498999316,477
"-38",4,326477.05239183217,474
"-38",27,195799.1449088223,282
"-38",0,385015.91821563663,545
"-38",-7,311656.58242794516,436
"-38",21,314063.86162361945,436
"-38",22,279835.48855372134,386
"-38",-20,266333.8129776002,365
"-38",28,226964.96247577766,321
"-38",-6,327443.0910574531,464
