pxcor,pycor,Radiation,FullSunlight
"-50",0,144080.35509044887,10
"-49",-6,141544.21027823418,9
"-49",-5,153921.84438205298,8
"-49",-1,166393.66808387265,29
"-49",9,138124.4537850084,22
"-49",7,144872.20169830028,52
"-49",0,155188.92936025944,25
"-49",4,109665.43371808459,0
"-49",6,156569.95595015836,76
"-49",-2,185928.96954491406,39
"-49",2,117537.84080648654,13
"-49",8,141465.89762980142,33
"-49",3,109278.815259985,7
"-49",-8,147205.6389827161,6
"-49",5,136763.3538043101,42
"-49",-4,169182.47854538343,17
"-49",-7,144507.08093749802,9
"-49",-3,180307.69199387985,41
"-49",1,137373.73399876492,20
"-49",-9,146265.19589581207,5
"-48",8,140904.94064005764,29
"-48",13,107506.63082679384,6
"-48",1,122955.08516822579,2
"-48",-7,159398.62673898737,32
"-48",-5,157671.92638462945,24
"-48",-4,176716.15255645086,45
"-48",-13,144561.40528341665,34
"-48",6,157854.25825085296,85
"-48",-8,150105.83006801695,4
"-48",11,111844.77831961538,13
"-48",4,107303.13801751441,0
"-48",12,105366.973941451,6
"-48",-10,151574.5597035273,5
"-48",7,149474.55023411554,56
"-48",-14,157369.5002798444,47
"-48",-9,155145.51825637856,4
"-48",3,100566.30122952154,0
"-48",-6,143376.71621151027,5
"-48",10,127713.86316317809,13
"-48",2,107921.10130945228,0
"-48",-12,142038.6509756427,22
"-48",0,142188.93112602955,10
"-48",-3,181190.44318238954,59
"-48",-11,144608.65802610855,14
"-48",-2,174672.86772134659,39
"-48",9,135383.16078350812,15
"-48",5,143818.02684938937,64
"-48",-1,151902.81536084128,21
"-48",14,116255.97833244808,3
"-47",5,120996.3338266462,19
"-47",-12,142320.15636643127,17
"-47",6,121159.49304183545,8
"-47",12,96796.49279943493,2
"-47",-4,190671.40880510048,69
"-47",-2,179847.67042822958,46
"-47",3,104053.72030532856,2
"-47",-1,159389.33207331735,31
"-47",10,117937.6038605042,17
"-47",-11,144417.82211179184,6
"-47",-16,131037.3072135206,3
"-47",-8,154694.303607146,0
"-47",-13,133697.7848534683,25
"-47",9,137327.31752742297,31
"-47",-14,134201.84396206454,28
"-47",13,105970.63776995821,0
"-47",2,112842.61482977573,5
"-47",-10,153432.39099279427,3
"-47",4,111119.9577396561,0
"-47",-3,180205.42297207718,54
"-47",8,135211.48665227694,26
"-47",16,111313.3957652873,0
"-47",0,147444.99957765493,17
"-47",-9,164300.85356416184,1
"-47",17,132897.81032816655,0
"-47",-15,127305.57001469206,2
"-47",14,109745.73290697292,0
"-47",-6,166403.77904545135,60
"-47",11,101849.1170830555,8
"-47",15,112095.08817139681,0
"-47",-5,185778.68871566004,79
"-47",1,128282.3299192223,8
"-47",-7,146463.68639787773,0
