pxcor,pycor,Radiation,FullSunlight
"-50",0,388953.4473033606,480
"-49",7,245702.79815130532,264
"-49",8,210833.34105073632,205
"-49",-2,350764.73022768594,432
"-49",-5,244085.9435581716,278
"-49",3,357756.1243907049,444
"-49",-9,165450.48203340318,138
"-49",-8,160466.3784189724,124
"-49",2,382142.2793130413,483
"-49",-3,302724.6124858332,363
"-49",0,385244.0686883284,489
"-49",9,213937.23008871134,217
"-49",-6,199134.93866721433,188
"-49",1,384461.6981478278,483
"-49",6,273238.10514315637,312
"-49",4,334914.04108471074,412
"-49",5,309155.14397075324,371
"-49",-4,265451.1529592535,311
"-49",-1,357223.10719959607,443
"-49",-7,165028.18767609473,124
"-48",-14,149191.8037685238,134
"-48",7,192996.668857516,183
"-48",12,192303.21226442955,185
"-48",-6,186423.49992044966,163
"-48",3,328250.98945069,419
"-48",1,346289.5376142925,434
"-48",-2,329652.41320257215,404
"-48",13,228120.50492358152,251
"-48",5,274797.8001750118,327
"-48",-11,114424.21585978482,61
"-48",0,364274.0394373451,448
"-48",-8,150876.21791919364,117
"-48",-13,137627.94430152109,120
"-48",9,162439.02322620508,138
"-48",-10,135718.65623161118,97
"-48",6,251713.43837668744,283
"-48",14,215804.21418312864,245
"-48",-9,144465.76371760905,112
"-48",-12,131159.12852488185,98
"-48",2,342013.370821769,436
"-48",-3,311945.85249486676,381
"-48",10,166030.97494984942,143
"-48",11,191256.8721302255,176
"-48",4,318314.85301706527,413
"-48",-7,170609.2625488085,142
"-48",-4,279216.11702517414,325
"-48",8,165384.15488038474,126
"-48",-5,235640.73630132247,242
"-48",-1,358841.8014019082,448
"-47",10,168479.5191885551,136
"-47",3,294935.73232680745,375
"-47",-16,193603.1230377738,189
"-47",-4,233564.60112584487,242
"-47",9,173450.86305066053,152
"-47",-12,128449.77234641746,98
"-47",4,251620.84976892392,298
"-47",14,231745.04716887674,271
"-47",6,169293.1387792465,154
"-47",-1,312150.61260821176,363
"-47",-14,171685.48886601903,167
"-47",-15,187366.9818737304,185
"-47",-6,208631.37810684752,177
"-47",7,156734.6307804217,138
"-47",16,243077.73636898363,322
"-47",13,218308.69269329112,242
"-47",-11,122995.89679134451,78
"-47",17,232796.12606746974,308
"-47",0,297389.35180657357,343
"-47",12,162749.36109439828,130
"-47",-13,146757.28454961674,128
"-47",-8,181142.97130059006,164
"-47",2,309193.6544266549,381
"-47",8,161684.9771292013,136
"-47",-5,226057.678928964,212
"-47",1,314355.64023652114,375
"-47",5,185529.94811375736,184
"-47",-2,255822.96897898265,286
"-47",-10,140572.569923205,110
"-47",11,172631.7855908682,145
"-47",-3,273439.29865187407,323
"-47",-17,220020.59661969193,230
"-47",15,243023.01115960878,313
"-47",-9,167936.35267839336,149
"-47",-7,197540.2254453238,184
"-46",15,245506.75420382203,314
"-46",0,252852.57998908227,280
"-46",2,271859.05026307073,325
"-46",-13,155557.3001139985,114
"-46",16,241558.67720098258,322
"-46",6,132465.99862537725,119
"-46",-14,199457.41454030178,179
"-46",-5,218143.43045795354,213
"-46",-4,213534.5659500169,222
"-46",3,231455.61605349294,259
"-46",-7,291295.9283429586,322
"-46",4,161971.9735203533,149
"-46",14,244231.47760308615,294
"-46",8,133434.29858756892,121
"-46",-19,294157.3973225274,359
"-46",10,152734.06694463434,128
"-46",-15,220248.97347329833,214
"-46",-9,213805.98922688328,219
"-46",11,168370.9090855719,150
"-46",1,275051.02605417196,318
"-46",13,177654.26573753954,153
"-46",-17,242268.26115990354,241
"-46",-16,224720.78552612168,217
"-46",-2,235714.74682979318,254
"-46",-1,235405.3540835363,253
"-46",5,137488.89708651276,118
"-46",12,160038.39161544497,133
"-46",-10,175865.60847547208,149
"-46",-6,231410.45739954224,223
"-46",7,139045.98167026212,133
"-46",18,227614.2093376444,301
"-46",-12,142597.75733149267,83
"-46",-18,260459.3637674316,284
"-46",19,226635.47931868912,283
"-46",-8,243222.39068530692,254
"-46",-3,238129.88708578702,263
"-46",-11,167648.64926092053,131
"-46",17,230709.33586645033,311
"-46",9,147626.18444176676,136
"-45",5,119734.64397490546,97
"-45",15,216043.16369490043,262
"-45",7,118436.86759471393,110
"-45",-12,224644.23645521412,211
"-45",4,151341.97269193156,132
"-45",8,124577.73578383293,115
"-45",-3,219420.33049300025,235
"-45",-5,246394.6899254332,277
"-45",-4,211936.42792288883,223
"-45",-2,213155.52918577607,212
"-45",19,226817.29551204995,290
"-45",-13,225471.08566118727,219
"-45",-16,226302.03128530234,224
"-45",-17,240649.94833361582,235
"-45",13,189698.39849891386,168
"-45",-6,277390.6797400488,314
"-45",14,224093.64350361918,256
"-45",16,204663.74024554843,263
"-45",-19,323485.54000551434,402
"-45",-20,330711.1951727178,425
"-45",-15,221817.77822208585,218
"-45",2,250947.14212585555,278
"-45",-10,213331.54122346238,208
"-45",0,232506.92942496052,243
"-45",6,115896.3310647704,97
"-45",1,251280.89468108938,282
"-45",3,196233.06628613215,195
"-45",21,237780.84675897035,285
"-45",18,222523.10026571763,292
"-45",17,228965.13642633465,303
"-45",-7,271653.76057236164,291
"-45",11,190115.15276742406,194
"-45",-8,248056.48107145703,260
"-45",-11,220758.48278342647,217
"-45",-9,222342.7004246795,227
"-45",10,175587.38230022992,172
"-45",20,229344.35097159015,299
"-45",-18,290507.6160467483,332
"-45",-21,294643.8166165,359
"-45",12,179895.97575615387,159
"-45",-1,238613.82723335858,260
"-45",-14,209393.6780333499,197
"-45",9,136241.37269989893,124
"-44",9,167107.49207734514,163
"-44",5,134147.21795538504,115
"-44",-8,215081.55436104003,225
"-44",19,233220.43929241737,285
"-44",-9,218597.49854630735,215
"-44",-7,228625.25810635195,252
"-44",23,212551.65020427713,230
"-44",3,210495.4008995108,206
"-44",-18,234163.16819435885,254
"-44",17,177248.96939110928,216
"-44",-5,260109.27552728273,292
"-44",-23,289401.1174014171,346
"-44",8,158816.54368548712,160
"-44",-21,298958.79795535153,369
"-44",4,151457.28229567074,128
"-44",15,198661.11392531756,241
"-44",-12,253372.20688380054,257
"-44",-3,269136.1801655368,315
"-44",10,205360.32044475802,220
"-44",21,238296.09834441845,300
"-44",-16,225758.44737573605,240
"-44",-17,239399.08970543332,254
"-44",14,202993.28079593278,215
"-44",-6,248570.82132392935,280
"-44",-19,279155.94649311376,334
"-44",-1,193960.4198784489,180
"-44",-2,198185.38258363094,186
"-44",-14,216519.55749777026,206
"-44",-13,244208.25087863562,247
"-44",18,206274.29497652678,250
"-44",-4,264483.44280931115,303
"-44",-10,226119.1596816261,228
"-44",6,157048.11687732488,155
"-44",-11,230450.0196314655,224
"-44",2,224561.42310669398,229
"-44",-22,303140.4744910537,365
"-44",13,188641.54567021175,176
"-44",20,234413.7496087578,287
"-44",16,183224.11947602683,225
"-44",-20,284869.91907531815,342
"-44",22,237366.68126938122,294
"-44",-15,215747.2136114991,210
"-44",12,207334.2931381231,204
"-44",1,240342.9662824866,259
"-44",7,169109.8948660897,179
"-44",0,207129.52519259907,195
"-44",11,210945.34474896692,223
"-43",-25,266119.99411811656,307
"-43",-14,196867.97754030055,184
"-43",-4,219236.37163897743,235
"-43",22,218300.85468439222,257
"-43",-1,235983.58593112614,249
"-43",-24,271180.1156819954,329
"-43",16,172259.11542997754,196
"-43",-9,156250.76016844515,139
"-43",24,227115.72049082714,242
"-43",-23,327334.23063770635,420
"-43",17,184914.50314623376,216
"-43",-20,282845.79342870676,324
"-43",-10,184909.17564579324,177
"-43",-8,163735.42158785512,157
"-43",-18,207940.09316294728,205
"-43",-2,239626.9036743492,267
"-43",13,174375.89769650358,167
"-43",25,201354.45812109683,196
"-43",12,183744.97021413472,180
"-43",-7,142383.38190191376,131
"-43",19,173748.7978155478,185
"-43",-12,217468.14617533903,219
"-43",-11,207499.435820429,210
"-43",10,200524.00823907275,209
"-43",21,202768.8549518349,247
"-43",11,224525.18672603832,234
"-43",-16,222488.9450341073,223
"-43",15,173324.8568806277,222
"-43",6,192572.9228603808,206
"-43",-22,335879.57118546305,422
"-43",-19,217327.68869451384,211
"-43",7,196520.17752188144,223
"-43",1,257586.573116512,295
"-43",0,253106.4512701761,284
"-43",3,196362.03806464025,181
"-43",-21,294293.9264889198,352
"-43",-13,208575.0640288827,198
"-43",8,173137.83131223614,188
"-43",2,221974.40028462134,221
"-43",4,197118.98170559673,206
"-43",20,181618.69215280542,205
"-43",-5,183181.22215806204,183
"-43",14,163452.43593937063,172
"-43",-3,233129.46563038122,268
"-43",-6,141500.5242977065,122
"-43",5,199192.60122349786,211
"-43",9,162461.00208019395,172
"-43",18,161632.83517245113,167
"-43",23,230219.0670137996,253
"-43",-15,236658.3156967002,247
"-43",-17,199248.93289530728,190
"-42",22,152523.45487127695,144
"-42",15,163282.5732851392,181
"-42",-11,184376.01229974613,180
"-42",8,209258.94218080796,235
"-42",2,234503.24644592652,243
"-42",-10,161956.32923487085,155
"-42",-24,279055.1658191725,365
"-42",9,184915.6667879334,194
"-42",16,163969.48193821506,197
"-42",-15,171127.44747132898,160
"-42",-14,174200.6400744971,157
"-42",10,182981.64112590154,179
"-42",19,139018.79329650744,145
"-42",-18,185349.2239749585,198
"-42",-19,195726.881632932,206
"-42",-4,177525.5986827481,161
"-42",-5,122303.71935226867,69
"-42",13,179421.05821377024,176
"-42",20,136137.38013817574,126
"-42",-2,258049.17744693728,318
"-42",3,241874.32867619305,247
"-42",27,182761.5846163024,167
"-42",24,212315.72148098622,215
"-42",5,238226.72377123046,270
"-42",11,185922.60781968085,173
"-42",-7,133676.7615175993,103
"-42",25,249254.40992704016,276
"-42",-26,271844.6032503936,330
"-42",-8,147872.9294110031,129
"-42",14,162496.6639143778,166
"-42",-25,257322.25598472025,313
"-42",26,238195.1824901231,260
"-42",4,255754.11390999742,289
"-42",7,222799.46812168372,259
"-42",-27,295919.44721103006,369
"-42",-22,283540.39250416355,357
"-42",-17,181643.40265721176,189
"-42",-1,268503.29827132606,313
"-42",-12,142374.3757562341,114
"-42",-16,175687.69477428618,171
"-42",-3,253354.49185142643,305
"-42",18,128484.80764840468,128
"-42",-21,242579.7863135714,282
"-42",23,183222.81246174697,171
"-42",6,223660.35531333656,258
