"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "CentroidX" "CentroidY"
637 "Disk" "Lindenberg" 0.05 15 3 0.847664367441443 2.75014362344303
638 "Ellipsoid" "Lindenberg" 0.05 15 3 0.828681192141561 6.21012022990008
639 "Disk" "Croker river" 0.05 15 3 0.384512665566114 3.11533802560017
640 "Ellipsoid" "Croker river" 0.05 15 3 0.837766430103195 13.3079562168576
641 "Disk" "Phillip SW Belize" 0 15 3 1.61186244180904 -0.0881439789876438
642 "Ellipsoid" "Phillip SW Belize" 0 15 3 2.13102220883477 -0.858130974491192
643 "Disk" "Lake Charles" 0 15 3 0.996688314870167 1.27439229861705
644 "Ellipsoid" "Lake Charles" 0 15 3 1.51833368811443 1.54821100381065
645 "Disk" "McMinnville" 0 15 3 0.874676347311119 2.40962742004719
646 "Ellipsoid" "McMinnville" 0 15 3 0.907278830863093 4.56918063649926
647 "Disk" "Lindenberg" 0 15 3 0.847664367441443 2.75014362344303
648 "Ellipsoid" "Lindenberg" 0 15 3 0.828681192141561 6.21012022990008
649 "Disk" "Croker river" 0 15 3 0.384512665566114 3.11533802560017
650 "Ellipsoid" "Croker river" 0 15 3 0.837766430103195 13.3079562168576
651 "Disk" "Phillip SW Belize" 0.2 20 3 1.20090998193804 0.0954189489970858
652 "Ellipsoid" "Phillip SW Belize" 0.2 20 3 1.24040532815238 -0.427001992568259
653 "Disk" "Lake Charles" 0.2 20 3 0.626255740268769 2.16925790044219
654 "Ellipsoid" "Lake Charles" 0.2 20 3 0.787667664554255 2.49443282402188
655 "Disk" "McMinnville" 0.2 20 3 0.442144303764198 4.0076306094646
656 "Ellipsoid" "McMinnville" 0.2 20 3 0.190119269448457 6.43715439891873
657 "Disk" "Lindenberg" 0.2 20 3 0.425931382086158 4.65674236361319
658 "Ellipsoid" "Lindenberg" 0.2 20 3 -0.0200445147429325 8.59662442746518
659 "Disk" "Croker river" 0.2 20 3 0.248930950875253 4.51842518803514
660 "Ellipsoid" "Croker river" 0.2 20 3 -0.142319292730612 15.6471457602069
661 "Disk" "Phillip SW Belize" 0.15 20 3 1.20090998193804 0.0954189489970858
662 "Ellipsoid" "Phillip SW Belize" 0.15 20 3 1.24040532815238 -0.427001992568259
663 "Disk" "Lake Charles" 0.15 20 3 0.626255740268769 2.16925790044219
664 "Ellipsoid" "Lake Charles" 0.15 20 3 0.787667664554255 2.49443282402188
665 "Disk" "McMinnville" 0.15 20 3 0.442144303764198 4.0076306094646
666 "Ellipsoid" "McMinnville" 0.15 20 3 0.190119269448457 6.43715439891873
667 "Disk" "Lindenberg" 0.15 20 3 0.425931382086158 4.65674236361319
668 "Ellipsoid" "Lindenberg" 0.15 20 3 -0.0200445147429325 8.59662442746518
669 "Disk" "Croker river" 0.15 20 3 0.248930950875253 4.51842518803514
670 "Ellipsoid" "Croker river" 0.15 20 3 -0.142319292730612 15.6471457602069
671 "Disk" "Phillip SW Belize" 0.1 20 3 1.20090998193804 0.0954189489970858
672 "Ellipsoid" "Phillip SW Belize" 0.1 20 3 1.24040532815238 -0.427001992568259
673 "Disk" "Lake Charles" 0.1 20 3 0.626255740268769 2.16925790044219
674 "Ellipsoid" "Lake Charles" 0.1 20 3 0.787667664554255 2.49443282402188
675 "Disk" "McMinnville" 0.1 20 3 0.442144303764198 4.0076306094646
676 "Ellipsoid" "McMinnville" 0.1 20 3 0.190119269448457 6.43715439891873
677 "Disk" "Lindenberg" 0.1 20 3 0.425931382086158 4.65674236361319
678 "Ellipsoid" "Lindenberg" 0.1 20 3 -0.0200445147429325 8.59662442746518
679 "Disk" "Croker river" 0.1 20 3 0.248930950875253 4.51842518803514
680 "Ellipsoid" "Croker river" 0.1 20 3 -0.142319292730612 15.6471457602069
681 "Disk" "Phillip SW Belize" 0.05 20 3 1.20090998193804 0.0954189489970858
682 "Ellipsoid" "Phillip SW Belize" 0.05 20 3 1.24040532815238 -0.427001992568259
683 "Disk" "Lake Charles" 0.05 20 3 0.626255740268769 2.16925790044219
684 "Ellipsoid" "Lake Charles" 0.05 20 3 0.787667664554255 2.49443282402188
685 "Disk" "McMinnville" 0.05 20 3 0.442144303764198 4.0076306094646
686 "Ellipsoid" "McMinnville" 0.05 20 3 0.190119269448457 6.43715439891873
687 "Disk" "Lindenberg" 0.05 20 3 0.425931382086158 4.65674236361319
688 "Ellipsoid" "Lindenberg" 0.05 20 3 -0.0200445147429325 8.59662442746518
689 "Disk" "Croker river" 0.05 20 3 0.248930950875253 4.51842518803514
690 "Ellipsoid" "Croker river" 0.05 20 3 -0.142319292730612 15.6471457602069
691 "Disk" "Phillip SW Belize" 0 20 3 1.20090998193804 0.0954189489970858
692 "Ellipsoid" "Phillip SW Belize" 0 20 3 1.24040532815238 -0.427001992568259
693 "Disk" "Lake Charles" 0 20 3 0.626255740268769 2.16925790044219
694 "Ellipsoid" "Lake Charles" 0 20 3 0.787667664554255 2.49443282402188
695 "Disk" "McMinnville" 0 20 3 0.442144303764198 4.0076306094646
696 "Ellipsoid" "McMinnville" 0 20 3 0.190119269448457 6.43715439891873
697 "Disk" "Lindenberg" 0 20 3 0.425931382086158 4.65674236361319
698 "Ellipsoid" "Lindenberg" 0 20 3 -0.0200445147429325 8.59662442746518
699 "Disk" "Croker river" 0 20 3 0.248930950875253 4.51842518803514
700 "Ellipsoid" "Croker river" 0 20 3 -0.142319292730612 15.6471457602069
701 "Disk" "Phillip SW Belize" 0.2 25 3 0.241549546169776 -0.230566340095612
702 "Ellipsoid" "Phillip SW Belize" 0.2 25 3 -0.0726602755822354 -0.630873872226827
703 "Disk" "Lake Charles" 0.2 25 3 -0.0792312461252325 2.4673209038352
704 "Ellipsoid" "Lake Charles" 0.2 25 3 -0.194615434322093 2.60171127231453
705 "Disk" "McMinnville" 0.2 25 3 -0.0290692290604007 5.11817764827413
706 "Ellipsoid" "McMinnville" 0.2 25 3 -0.155957742453658 7.06677031934982
707 "Disk" "Lindenberg" 0.2 25 3 0.0341208059319588 6.13197833048593
708 "Ellipsoid" "Lindenberg" 0.2 25 3 -0.0822405565728268 9.48174882733992
709 "Disk" "Croker river" 0.2 25 3 0.0369637973982243 6.0813213890365
710 "Ellipsoid" "Croker river" 0.2 25 3 0.510591930174326 16.5337661236655
711 "Disk" "Phillip SW Belize" 0.15 25 3 0.241549546169776 -0.230566340095612
712 "Ellipsoid" "Phillip SW Belize" 0.15 25 3 -0.0726602755822354 -0.630873872226827
713 "Disk" "Lake Charles" 0.15 25 3 -0.0792312461252325 2.4673209038352
714 "Ellipsoid" "Lake Charles" 0.15 25 3 -0.194615434322093 2.60171127231453
715 "Disk" "McMinnville" 0.15 25 3 -0.0290692290604007 5.11817764827413
716 "Ellipsoid" "McMinnville" 0.15 25 3 -0.155957742453658 7.06677031934982
717 "Disk" "Lindenberg" 0.15 25 3 0.0341208059319588 6.13197833048593
718 "Ellipsoid" "Lindenberg" 0.15 25 3 -0.0822405565728268 9.48174882733992
719 "Disk" "Croker river" 0.15 25 3 0.0369637973982243 6.0813213890365
720 "Ellipsoid" "Croker river" 0.15 25 3 0.510591930174326 16.5337661236655
721 "Disk" "Phillip SW Belize" 0.1 25 3 0.241549546169776 -0.230566340095612
722 "Ellipsoid" "Phillip SW Belize" 0.1 25 3 -0.0726602755822354 -0.630873872226827
723 "Disk" "Lake Charles" 0.1 25 3 -0.0792312461252325 2.4673209038352
724 "Ellipsoid" "Lake Charles" 0.1 25 3 -0.194615434322093 2.60171127231453
725 "Disk" "McMinnville" 0.1 25 3 -0.0290692290604007 5.11817764827413
726 "Ellipsoid" "McMinnville" 0.1 25 3 -0.155957742453658 7.06677031934982
727 "Disk" "Lindenberg" 0.1 25 3 0.0341208059319588 6.13197833048593
728 "Ellipsoid" "Lindenberg" 0.1 25 3 -0.0822405565728268 9.48174882733992
729 "Disk" "Croker river" 0.1 25 3 0.0369637973982243 6.0813213890365
730 "Ellipsoid" "Croker river" 0.1 25 3 0.510591930174326 16.5337661236655
731 "Disk" "Phillip SW Belize" 0.05 25 3 0.241549546169776 -0.230566340095612
732 "Ellipsoid" "Phillip SW Belize" 0.05 25 3 -0.0726602755822354 -0.630873872226827
733 "Disk" "Lake Charles" 0.05 25 3 -0.0792312461252325 2.4673209038352
734 "Ellipsoid" "Lake Charles" 0.05 25 3 -0.194615434322093 2.60171127231453
735 "Disk" "McMinnville" 0.05 25 3 -0.0290692290604007 5.11817764827413
736 "Ellipsoid" "McMinnville" 0.05 25 3 -0.155957742453658 7.06677031934982
737 "Disk" "Lindenberg" 0.05 25 3 0.0341208059319588 6.13197833048593
738 "Ellipsoid" "Lindenberg" 0.05 25 3 -0.0822405565728268 9.48174882733992
739 "Disk" "Croker river" 0.05 25 3 0.0369637973982243 6.0813213890365
740 "Ellipsoid" "Croker river" 0.05 25 3 0.510591930174326 16.5337661236655
741 "Disk" "Phillip SW Belize" 0 25 3 0.241549546169776 -0.230566340095612
742 "Ellipsoid" "Phillip SW Belize" 0 25 3 -0.0726602755822354 -0.630873872226827
743 "Disk" "Lake Charles" 0 25 3 -0.0792312461252325 2.4673209038352
744 "Ellipsoid" "Lake Charles" 0 25 3 -0.194615434322093 2.60171127231453
745 "Disk" "McMinnville" 0 25 3 -0.0290692290604007 5.11817764827413
746 "Ellipsoid" "McMinnville" 0 25 3 -0.155957742453658 7.06677031934982
747 "Disk" "Lindenberg" 0 25 3 0.0341208059319588 6.13197833048593
748 "Ellipsoid" "Lindenberg" 0 25 3 -0.0822405565728268 9.48174882733992
749 "Disk" "Croker river" 0 25 3 0.0369637973982243 6.0813213890365
750 "Ellipsoid" "Croker river" 0 25 3 0.510591930174326 16.5337661236655
751 "Disk" "Phillip SW Belize" 0.2 5 4 1.13721605046275 -0.0552032893496059
752 "Ellipsoid" "Phillip SW Belize" 0.2 5 4 3.88907554017992 -1.85221283421669
753 "Disk" "Lake Charles" 0.2 5 4 1.84611861364536 -0.233682261298073
754 "Ellipsoid" "Lake Charles" 0.2 5 4 4.87938268302991 -1.70040241161134
755 "Disk" "McMinnville" 0.2 5 4 1.58937043389166 -0.461184830868377
756 "Ellipsoid" "McMinnville" 0.2 5 4 5.85030823432338 -0.852237481412446
757 "Disk" "Lindenberg" 0.2 5 4 1.21002174446185 -0.251334856977497
758 "Ellipsoid" "Lindenberg" 0.2 5 4 5.85812130015776 -1.74912140949346
759 "Disk" "Croker river" 0.2 5 4 -0.112395510536826 0.104151344869452
760 "Ellipsoid" "Croker river" 0.2 5 4 5.71366006561987 -7.12309585188657
761 "Disk" "Phillip SW Belize" 0.15 5 4 1.13721605046275 -0.0552032893496059
762 "Ellipsoid" "Phillip SW Belize" 0.15 5 4 3.88907554017992 -1.85221283421669
763 "Disk" "Lake Charles" 0.15 5 4 1.84611861364536 -0.233682261298073
764 "Ellipsoid" "Lake Charles" 0.15 5 4 4.87938268302991 -1.70040241161134
765 "Disk" "McMinnville" 0.15 5 4 1.58937043389166 -0.461184830868377
766 "Ellipsoid" "McMinnville" 0.15 5 4 5.85030823432338 -0.852237481412446
767 "Disk" "Lindenberg" 0.15 5 4 1.21002174446185 -0.251334856977497
768 "Ellipsoid" "Lindenberg" 0.15 5 4 5.85812130015776 -1.74912140949346
769 "Disk" "Croker river" 0.15 5 4 -0.112395510536826 0.104151344869452
770 "Ellipsoid" "Croker river" 0.15 5 4 5.71366006561987 -7.12309585188657
771 "Disk" "Phillip SW Belize" 0.1 5 4 1.13721605046275 -0.0552032893496059
772 "Ellipsoid" "Phillip SW Belize" 0.1 5 4 3.88907554017992 -1.85221283421669
773 "Disk" "Lake Charles" 0.1 5 4 1.84611861364536 -0.233682261298073
774 "Ellipsoid" "Lake Charles" 0.1 5 4 4.87938268302991 -1.70040241161134
775 "Disk" "McMinnville" 0.1 5 4 1.58937043389166 -0.461184830868377
776 "Ellipsoid" "McMinnville" 0.1 5 4 5.85030823432338 -0.852237481412446
777 "Disk" "Lindenberg" 0.1 5 4 1.21002174446185 -0.251334856977497
778 "Ellipsoid" "Lindenberg" 0.1 5 4 5.85812130015776 -1.74912140949346
779 "Disk" "Croker river" 0.1 5 4 -0.112395510536826 0.104151344869452
780 "Ellipsoid" "Croker river" 0.1 5 4 5.71366006561987 -7.12309585188657
781 "Disk" "Phillip SW Belize" 0.05 5 4 1.13721605046275 -0.0552032893496059
782 "Ellipsoid" "Phillip SW Belize" 0.05 5 4 3.88907554017992 -1.85221283421669
783 "Disk" "Lake Charles" 0.05 5 4 1.84611861364536 -0.233682261298073
784 "Ellipsoid" "Lake Charles" 0.05 5 4 4.87938268302991 -1.70040241161134
785 "Disk" "McMinnville" 0.05 5 4 1.58937043389166 -0.461184830868377
786 "Ellipsoid" "McMinnville" 0.05 5 4 5.85030823432338 -0.852237481412446
787 "Disk" "Lindenberg" 0.05 5 4 1.21002174446185 -0.251334856977497
788 "Ellipsoid" "Lindenberg" 0.05 5 4 5.85812130015776 -1.74912140949346
789 "Disk" "Croker river" 0.05 5 4 -0.112395510536826 0.104151344869452
790 "Ellipsoid" "Croker river" 0.05 5 4 5.71366006561987 -7.12309585188657
791 "Disk" "Phillip SW Belize" 0 5 4 1.13721605046275 -0.0552032893496059
792 "Ellipsoid" "Phillip SW Belize" 0 5 4 3.88907554017992 -1.85221283421669
793 "Disk" "Lake Charles" 0 5 4 1.84611861364536 -0.233682261298073
794 "Ellipsoid" "Lake Charles" 0 5 4 4.87938268302991 -1.70040241161134
795 "Disk" "McMinnville" 0 5 4 1.58937043389166 -0.461184830868377
796 "Ellipsoid" "McMinnville" 0 5 4 5.85030823432338 -0.852237481412446
797 "Disk" "Lindenberg" 0 5 4 1.21002174446185 -0.251334856977497
798 "Ellipsoid" "Lindenberg" 0 5 4 5.85812130015776 -1.74912140949346
799 "Disk" "Croker river" 0 5 4 -0.112395510536826 0.104151344869452
800 "Ellipsoid" "Croker river" 0 5 4 5.71366006561987 -7.12309585188657
801 "Disk" "Phillip SW Belize" 0.2 10 4 1.46088469229972 -0.582863460792078
802 "Ellipsoid" "Phillip SW Belize" 0.2 10 4 4.22813207684133 -2.18526791292458
803 "Disk" "Lake Charles" 0.2 10 4 1.8614788825019 0.0964130171003662
804 "Ellipsoid" "Lake Charles" 0.2 10 4 4.73667305085932 -0.605656691630769
805 "Disk" "McMinnville" 0.2 10 4 1.56453941797763 0.681026540641497
806 "Ellipsoid" "McMinnville" 0.2 10 4 5.48517124901285 2.15692793671651
807 "Disk" "Lindenberg" 0.2 10 4 1.21698166148913 1.20192003206734
808 "Ellipsoid" "Lindenberg" 0.2 10 4 5.57071513614772 3.12608038424498
809 "Disk" "Croker river" 0.2 10 4 -0.0825521547573892 1.41466197881714
810 "Ellipsoid" "Croker river" 0.2 10 4 5.76424882495885 7.01756241519324
811 "Disk" "Phillip SW Belize" 0.15 10 4 1.46088469229972 -0.582863460792078
812 "Ellipsoid" "Phillip SW Belize" 0.15 10 4 4.22813207684133 -2.18526791292458
813 "Disk" "Lake Charles" 0.15 10 4 1.8614788825019 0.0964130171003662
814 "Ellipsoid" "Lake Charles" 0.15 10 4 4.73667305085932 -0.605656691630769
815 "Disk" "McMinnville" 0.15 10 4 1.56453941797763 0.681026540641497
816 "Ellipsoid" "McMinnville" 0.15 10 4 5.48517124901285 2.15692793671651
817 "Disk" "Lindenberg" 0.15 10 4 1.21698166148913 1.20192003206734
818 "Ellipsoid" "Lindenberg" 0.15 10 4 5.57071513614772 3.12608038424498
819 "Disk" "Croker river" 0.15 10 4 -0.0825521547573892 1.41466197881714
820 "Ellipsoid" "Croker river" 0.15 10 4 5.76424882495885 7.01756241519324
821 "Disk" "Phillip SW Belize" 0.1 10 4 1.46088469229972 -0.582863460792078
822 "Ellipsoid" "Phillip SW Belize" 0.1 10 4 4.22813207684133 -2.18526791292458
823 "Disk" "Lake Charles" 0.1 10 4 1.8614788825019 0.0964130171003662
824 "Ellipsoid" "Lake Charles" 0.1 10 4 4.73667305085932 -0.605656691630769
825 "Disk" "McMinnville" 0.1 10 4 1.56453941797763 0.681026540641497
826 "Ellipsoid" "McMinnville" 0.1 10 4 5.48517124901285 2.15692793671651
827 "Disk" "Lindenberg" 0.1 10 4 1.21698166148913 1.20192003206734
828 "Ellipsoid" "Lindenberg" 0.1 10 4 5.57071513614772 3.12608038424498
829 "Disk" "Croker river" 0.1 10 4 -0.0825521547573892 1.41466197881714
830 "Ellipsoid" "Croker river" 0.1 10 4 5.76424882495885 7.01756241519324
831 "Disk" "Phillip SW Belize" 0.05 10 4 1.46088469229972 -0.582863460792078
832 "Ellipsoid" "Phillip SW Belize" 0.05 10 4 4.22813207684133 -2.18526791292458
833 "Disk" "Lake Charles" 0.05 10 4 1.8614788825019 0.0964130171003662
834 "Ellipsoid" "Lake Charles" 0.05 10 4 4.73667305085932 -0.605656691630769
835 "Disk" "McMinnville" 0.05 10 4 1.56453941797763 0.681026540641497
836 "Ellipsoid" "McMinnville" 0.05 10 4 5.48517124901285 2.15692793671651
837 "Disk" "Lindenberg" 0.05 10 4 1.21698166148913 1.20192003206734
838 "Ellipsoid" "Lindenberg" 0.05 10 4 5.57071513614772 3.12608038424498
839 "Disk" "Croker river" 0.05 10 4 -0.0825521547573892 1.41466197881714
840 "Ellipsoid" "Croker river" 0.05 10 4 5.76424882495885 7.01756241519324
841 "Disk" "Phillip SW Belize" 0 10 4 1.46088469229972 -0.582863460792078
842 "Ellipsoid" "Phillip SW Belize" 0 10 4 4.22813207684133 -2.18526791292458
843 "Disk" "Lake Charles" 0 10 4 1.8614788825019 0.0964130171003662
844 "Ellipsoid" "Lake Charles" 0 10 4 4.73667305085932 -0.605656691630769
845 "Disk" "McMinnville" 0 10 4 1.56453941797763 0.681026540641497
846 "Ellipsoid" "McMinnville" 0 10 4 5.48517124901285 2.15692793671651
847 "Disk" "Lindenberg" 0 10 4 1.21698166148913 1.20192003206734
848 "Ellipsoid" "Lindenberg" 0 10 4 5.57071513614772 3.12608038424498
849 "Disk" "Croker river" 0 10 4 -0.0825521547573892 1.41466197881714
850 "Ellipsoid" "Croker river" 0 10 4 5.76424882495885 7.01756241519324
851 "Disk" "Phillip SW Belize" 0.2 15 4 1.57535293474363 -0.261885082260308
852 "Ellipsoid" "Phillip SW Belize" 0.2 15 4 3.53609136836184 -1.25722999311258
853 "Disk" "Lake Charles" 0.2 15 4 1.99766561716946 0.877130546631213
854 "Ellipsoid" "Lake Charles" 0.2 15 4 4.35918830493409 0.807632808215292
855 "Disk" "McMinnville" 0.2 15 4 1.82637080985045 1.92114702833791
856 "Ellipsoid" "McMinnville" 0.2 15 4 5.06214819793329 4.38891455935478
857 "Disk" "Lindenberg" 0.2 15 4 1.51545282193379 2.66636575761995
858 "Ellipsoid" "Lindenberg" 0.2 15 4 5.22427763066965 6.0689328160601
859 "Disk" "Croker river" 0.2 15 4 0.195597285519444 2.67229577636583
860 "Ellipsoid" "Croker river" 0.2 15 4 6.38687275187863 12.2515676922529
861 "Disk" "Phillip SW Belize" 0.15 15 4 1.57535293474363 -0.261885082260308
862 "Ellipsoid" "Phillip SW Belize" 0.15 15 4 3.53609136836184 -1.25722999311258
863 "Disk" "Lake Charles" 0.15 15 4 1.99766561716946 0.877130546631213
864 "Ellipsoid" "Lake Charles" 0.15 15 4 4.35918830493409 0.807632808215292
865 "Disk" "McMinnville" 0.15 15 4 1.82637080985045 1.92114702833791
866 "Ellipsoid" "McMinnville" 0.15 15 4 5.06214819793329 4.38891455935478
867 "Disk" "Lindenberg" 0.15 15 4 1.51545282193379 2.66636575761995
868 "Ellipsoid" "Lindenberg" 0.15 15 4 5.22427763066965 6.0689328160601
869 "Disk" "Croker river" 0.15 15 4 0.195597285519444 2.67229577636583
870 "Ellipsoid" "Croker river" 0.15 15 4 6.38687275187863 12.2515676922529
871 "Disk" "Phillip SW Belize" 0.1 15 4 1.57535293474363 -0.261885082260308
872 "Ellipsoid" "Phillip SW Belize" 0.1 15 4 3.53609136836184 -1.25722999311258
873 "Disk" "Lake Charles" 0.1 15 4 1.99766561716946 0.877130546631213
874 "Ellipsoid" "Lake Charles" 0.1 15 4 4.35918830493409 0.807632808215292
875 "Disk" "McMinnville" 0.1 15 4 1.82637080985045 1.92114702833791
876 "Ellipsoid" "McMinnville" 0.1 15 4 5.06214819793329 4.38891455935478
877 "Disk" "Lindenberg" 0.1 15 4 1.51545282193379 2.66636575761995
878 "Ellipsoid" "Lindenberg" 0.1 15 4 5.22427763066965 6.0689328160601
879 "Disk" "Croker river" 0.1 15 4 0.195597285519444 2.67229577636583
880 "Ellipsoid" "Croker river" 0.1 15 4 6.38687275187863 12.2515676922529
881 "Disk" "Phillip SW Belize" 0.05 15 4 1.57535293474363 -0.261885082260308
882 "Ellipsoid" "Phillip SW Belize" 0.05 15 4 3.53609136836184 -1.25722999311258
883 "Disk" "Lake Charles" 0.05 15 4 1.99766561716946 0.877130546631213
884 "Ellipsoid" "Lake Charles" 0.05 15 4 4.35918830493409 0.807632808215292
885 "Disk" "McMinnville" 0.05 15 4 1.82637080985045 1.92114702833791
886 "Ellipsoid" "McMinnville" 0.05 15 4 5.06214819793329 4.38891455935478
887 "Disk" "Lindenberg" 0.05 15 4 1.51545282193379 2.66636575761995
888 "Ellipsoid" "Lindenberg" 0.05 15 4 5.22427763066965 6.0689328160601
889 "Disk" "Croker river" 0.05 15 4 0.195597285519444 2.67229577636583
890 "Ellipsoid" "Croker river" 0.05 15 4 6.38687275187863 12.2515676922529
891 "Disk" "Phillip SW Belize" 0 15 4 1.57535293474363 -0.261885082260308
892 "Ellipsoid" "Phillip SW Belize" 0 15 4 3.53609136836184 -1.25722999311258
893 "Disk" "Lake Charles" 0 15 4 1.99766561716946 0.877130546631213
894 "Ellipsoid" "Lake Charles" 0 15 4 4.35918830493409 0.807632808215292
895 "Disk" "McMinnville" 0 15 4 1.82637080985045 1.92114702833791
896 "Ellipsoid" "McMinnville" 0 15 4 5.06214819793329 4.38891455935478
897 "Disk" "Lindenberg" 0 15 4 1.51545282193379 2.66636575761995
898 "Ellipsoid" "Lindenberg" 0 15 4 5.22427763066965 6.0689328160601
899 "Disk" "Croker river" 0 15 4 0.195597285519444 2.67229577636583
900 "Ellipsoid" "Croker river" 0 15 4 6.38687275187863 12.2515676922529
901 "Disk" "Phillip SW Belize" 0.2 20 4 0.526964179324454 -0.528809920225024
902 "Ellipsoid" "Phillip SW Belize" 0.2 20 4 1.24326288595693 -1.64536454908405
903 "Disk" "Lake Charles" 0.2 20 4 0.776966369962383 1.69385354773986
904 "Ellipsoid" "Lake Charles" 0.2 20 4 1.38222735576109 1.40632922291463
905 "Disk" "McMinnville" 0.2 20 4 0.653058071764623 4.00625489783021
906 "Ellipsoid" "McMinnville" 0.2 20 4 1.44323195291699 6.04510417714875
907 "Disk" "Lindenberg" 0.2 20 4 0.467913268508454 5.29752888735015
908 "Ellipsoid" "Lindenberg" 0.2 20 4 1.28998414306089 8.53400442340685
909 "Disk" "Croker river" 0.2 20 4 -0.190205521329254 5.54607461081126
910 "Ellipsoid" "Croker river" 0.2 20 4 0.553109065287912 16.2034072622013
911 "Disk" "Phillip SW Belize" 0.15 20 4 0.526964179324454 -0.528809920225024
912 "Ellipsoid" "Phillip SW Belize" 0.15 20 4 1.24326288595693 -1.64536454908405
913 "Disk" "Lake Charles" 0.15 20 4 0.776966369962383 1.69385354773986
914 "Ellipsoid" "Lake Charles" 0.15 20 4 1.38222735576109 1.40632922291463
915 "Disk" "McMinnville" 0.15 20 4 0.653058071764623 4.00625489783021
916 "Ellipsoid" "McMinnville" 0.15 20 4 1.44323195291699 6.04510417714875
917 "Disk" "Lindenberg" 0.15 20 4 0.467913268508454 5.29752888735015
918 "Ellipsoid" "Lindenberg" 0.15 20 4 1.28998414306089 8.53400442340685
919 "Disk" "Croker river" 0.15 20 4 -0.190205521329254 5.54607461081126
920 "Ellipsoid" "Croker river" 0.15 20 4 0.553109065287912 16.2034072622013
921 "Disk" "Phillip SW Belize" 0.1 20 4 0.526964179324454 -0.528809920225024
922 "Ellipsoid" "Phillip SW Belize" 0.1 20 4 1.24326288595693 -1.64536454908405
923 "Disk" "Lake Charles" 0.1 20 4 0.776966369962383 1.69385354773986
924 "Ellipsoid" "Lake Charles" 0.1 20 4 1.38222735576109 1.40632922291463
925 "Disk" "McMinnville" 0.1 20 4 0.653058071764623 4.00625489783021
926 "Ellipsoid" "McMinnville" 0.1 20 4 1.44323195291699 6.04510417714875
927 "Disk" "Lindenberg" 0.1 20 4 0.467913268508454 5.29752888735015
928 "Ellipsoid" "Lindenberg" 0.1 20 4 1.28998414306089 8.53400442340685
929 "Disk" "Croker river" 0.1 20 4 -0.190205521329254 5.54607461081126
930 "Ellipsoid" "Croker river" 0.1 20 4 0.553109065287912 16.2034072622013
931 "Disk" "Phillip SW Belize" 0.05 20 4 0.526964179324454 -0.528809920225024
932 "Ellipsoid" "Phillip SW Belize" 0.05 20 4 1.24326288595693 -1.64536454908405
933 "Disk" "Lake Charles" 0.05 20 4 0.776966369962383 1.69385354773986
934 "Ellipsoid" "Lake Charles" 0.05 20 4 1.38222735576109 1.40632922291463
935 "Disk" "McMinnville" 0.05 20 4 0.653058071764623 4.00625489783021
936 "Ellipsoid" "McMinnville" 0.05 20 4 1.44323195291699 6.04510417714875
937 "Disk" "Lindenberg" 0.05 20 4 0.467913268508454 5.29752888735015
938 "Ellipsoid" "Lindenberg" 0.05 20 4 1.28998414306089 8.53400442340685
939 "Disk" "Croker river" 0.05 20 4 -0.190205521329254 5.54607461081126
940 "Ellipsoid" "Croker river" 0.05 20 4 0.553109065287912 16.2034072622013
941 "Disk" "Phillip SW Belize" 0 20 4 0.526964179324454 -0.528809920225024
942 "Ellipsoid" "Phillip SW Belize" 0 20 4 1.24326288595693 -1.64536454908405
943 "Disk" "Lake Charles" 0 20 4 0.776966369962383 1.69385354773986
944 "Ellipsoid" "Lake Charles" 0 20 4 1.38222735576109 1.40632922291463
945 "Disk" "McMinnville" 0 20 4 0.653058071764623 4.00625489783021
946 "Ellipsoid" "McMinnville" 0 20 4 1.44323195291699 6.04510417714875
947 "Disk" "Lindenberg" 0 20 4 0.467913268508454 5.29752888735015
948 "Ellipsoid" "Lindenberg" 0 20 4 1.28998414306089 8.53400442340685
949 "Disk" "Croker river" 0 20 4 -0.190205521329254 5.54607461081126
950 "Ellipsoid" "Croker river" 0 20 4 0.553109065287912 16.2034072622013
951 "Disk" "Phillip SW Belize" 0.2 25 4 0.580448829141942 -0.129298175322748
952 "Ellipsoid" "Phillip SW Belize" 0.2 25 4 1.20555286764389 -0.884385943263392
953 "Disk" "Lake Charles" 0.2 25 4 0.739473192640891 2.45331212345205
954 "Ellipsoid" "Lake Charles" 0.2 25 4 1.30734772385712 2.32910826974709
955 "Disk" "McMinnville" 0.2 25 4 0.66131124816045 5.11354201495069
956 "Ellipsoid" "McMinnville" 0.2 25 4 1.25161498746326 6.98500494470667
957 "Disk" "Lindenberg" 0.2 25 4 0.524579951379852 6.53699629623466
958 "Ellipsoid" "Lindenberg" 0.2 25 4 1.12937932385501 9.43721501683229
959 "Disk" "Croker river" 0.2 25 4 -0.0737787906591556 6.71023061945061
960 "Ellipsoid" "Croker river" 0.2 25 4 0.747690127254086 16.5677842108437
961 "Disk" "Phillip SW Belize" 0.15 25 4 0.580448829141942 -0.129298175322748
962 "Ellipsoid" "Phillip SW Belize" 0.15 25 4 1.20555286764389 -0.884385943263392
963 "Disk" "Lake Charles" 0.15 25 4 0.739473192640891 2.45331212345205
964 "Ellipsoid" "Lake Charles" 0.15 25 4 1.30734772385712 2.32910826974709
965 "Disk" "McMinnville" 0.15 25 4 0.66131124816045 5.11354201495069
966 "Ellipsoid" "McMinnville" 0.15 25 4 1.25161498746326 6.98500494470667
